site_numeric,site,slope_grades,upstream_area_grades,order_grades,distance_snapped_m
973,Tana River Garissa bridge,3.25E-04,276758176,5,39.36193614
976,Chania river-Aberdares,0.037976484,367427.5,1,4.947576458
978,Thuchi River-Ishiara,0.016423865,2093501,2,29.55658722
985,Chania River-Nyeri,0.014097549,1995811.8,2,11.02415337
991,Thambana river-Manyatta,0.033453946,366199.7,1,3.686296131
992,Thiba river (B)-Mt. Kenya,0.031009339,781883.3,1,15.67168922
995,Borges2015_1425,0.029883686,1251483.9,1,18.55526935
998,Thuchi river,0.029883686,1251483.9,1,45.1611235
999,Kinaini river-Aberdares,0.030926898,311202,1,752.8839012
1001,Nyanjara river-manyatta,0.042813723,758704.2,1,338.9325114
1004,Rupingazi River (B)-manyatta,0.042813723,758704.2,1,39.25979971
1008,Borges2015_1442,0.019947698,271569.1,1,8.804280446
1009,Muringato River-Aberdares,0.019947698,271569.1,1,5.187485848
1012,Karute River-Mt. Kenya,0.031009339,781883.3,1,3344.657016
1013,Honi River-Aberdares,0.042026352,974838.9,1,6.187449889
1014,Borges2015_1441,0.042026352,974838.9,1,6.344701942
1015,Congo River basin,2.12E-04,5711400,2,14.79139444
1016,Gathiba River-Mt. Kenya,0.031009339,781883.3,1,4179.197408
1017,Ruguti river,0.023135873,1252574.9,2,30.7423836
1018,Maara river down-Tharaka,0.011968857,4575277.5,3,76.05754013
1020,Satima springs-Point D,0.042026352,974838.9,1,2251.141732
1021,Satima springs-Point B,0.042026352,974838.9,1,2208.266845
1022,Satima springs-Point C,0.042026352,974838.9,1,2256.01724
1023,Satima springs-stream 1 A,0.042026352,974838.9,1,2249.970138
1027,Borges2015_1430,9.57E-04,269017312,5,108.5531937
1029,Mutonga river-Tharaka,0.004871633,5487763.5,2,31.3982606
1030,Tana River-Sankuri,9.57E-04,269017312,5,47.22478857
1031,Congo River basin,2.27E-04,14243061760,8,457.3871203
1033,Nithi river,0.042874115,1332502.6,1,7.021473491
1034,Borges2015_1423,0.042874115,1332502.6,1,26.1269966
1036,Congo River basin,2.27E-04,14243061760,8,213.1216705
1037,Maara river,0.033665656,1132806.5,1,26.96252435
1038,Giinchi River-Mt.Kenya,0.033665656,1132806.5,1,555.9170501
1040,Maara river-Mt. Kenya,0.033665656,1132806.5,1,13.15703859
1041,Borges2015_1422,0.026545035,905289.8,1,49.1940543
1044,Borges2015_1419,0.002406954,157949248,5,201.4255853
1045,Nithi tributary-Mt Kenya,0.041728653,1394314,1,2276.810747
1046,Borges2015_1420,0.002406954,157949248,5,470.2816639
1047,Tana river-usueni bridge,0.002406954,157949248,5,49.74557383
1048,Kazita River-Tharaka,0.008661679,8414093,3,3.801148229
1050,Tana river-Saka,5.53E-04,257879328,5,45.1546693
1054,Congo River basin,1.89E-04,11663268,3,266.9307087
1058,Thanandu River-Tharaka,0.007156429,2814934.2,2,36.61040905
1059,Tana River-Balambala,7.09E-04,244354224,5,21.01661634
1060,Tana River-Kora bridge,0.003203817,173602048,5,28.74701491
1061,Rojewero river-Meru N.P,0.002882207,7648523.5,3,14.73158877
1062,Thingithu river,0.027180449,1263240.5,2,81.16634234
1063,Borges2015_1421,0.027180449,1263240.5,2,0.967019198
1064,Congo River basin,2.30E-04,1348541.1,2,64.52915494
1065,Tana River-Kora bridge junction,0,168210000,5,22.64256143
1066,Borges2015_1605,0,168210000,5,44.72813178
1067,Congo River basin,6.60E-05,750817.6,2,197.4706379
1068,Lobi,7.79E-04,8073701,3,6.014953359
1070,Likoula-Mossaka,2.07E-04,120562680,5,129.700704
1071,Ura river-Meru N.P,0.008367749,2182008.8,2,120.5098715
1072,Congo River basin,3.19E-05,12613981184,8,160.8266237
1073,Congo River basin,3.19E-05,12613981184,8,335.6923009
1074,Congo River basin,1.11E-04,1484551936,6,83.60002815
1075,Congo River basin,1.11E-04,1484551936,6,86.38825614
1076,Congo River basin,2.27E-04,1992570.1,1,42.96875424
1077,Congo River basin,0,118943160,4,31.90256238
1078,Congo River basin,0,118943160,4,628.379159
1079,Congo River basin,0,118943160,4,25.42778298
1080,"River Nzoia, Siginga ferry",2.98E-04,104796672,5,19.84958247
1081,"River Nzoia, Ugunja",0.002508281,97013632,5,12.85715417
1082,Mutundu River-Meru N.P,0.009417958,1211710.1,2,10.53428743
1083,murera river-meru N.Park,0.016774855,436483,1,2.570239021
1084,yok,0.001779874,707935.6,1,1691.682634
1085,Congo River basin,0,643721.6,1,462.8030829
1086,Mambili,2.39E-05,99394568,5,26.20720465
1087,"River Nzoia, Mumias bridge",0.001945329,84288560,5,13.02894026
1088,Congo River basin,1.68E-04,1906406.2,2,475.1274268
1089,bal,0.002091775,842596,2,2233.973757
1090,Congo River basin,8.29E-05,300054.6,1,401.5359277
1091,Congo River basin,0,202913504,5,69.2859165
1092,Congo River basin,2.27E-05,12604290048,8,127.7994801
1093,Congo River basin,2.27E-05,12604290048,8,528.618555
1094,Borges2019_92,1.26E-04,840304448,5,15.61837879
1095,Congo River basin,1.89E-04,49528788,4,59.32966098
1096,Borges2019_91,1.89E-04,49528788,4,94.91209361
1097,Congo River basin,1.26E-04,840304448,5,165.6941707
1098,Congo River basin,1.26E-04,840304448,5,169.1720656
1099,Congo River basin,1.26E-04,840304448,5,194.7221443
1100,Borges2015_185,1.89E-04,49528788,4,241.099316
1101,Congo River basin,1.89E-04,49528788,4,283.556996
1102,Congo River basin,2.84E-05,890077248,5,254.4596487
1103,Congo River basin,2.84E-05,890077248,5,464.2872287
1104,Congo River basin,2.84E-05,890077248,5,389.082305
1105,Borges2015_224,4.76E-04,8100836352,8,12.03550974
1106,Borges2015_229,4.76E-04,8100836352,8,278.8356592
1107,Borges2015_228,4.76E-04,8100836352,8,143.4906196
1108,Borges2015_226,4.76E-04,8100836352,8,191.0798789
1109,Borges2015_227,4.76E-04,8100836352,8,131.3246423
1110,Congo River basin,2.84E-05,890077248,5,240.2767713
1111,Borges2015_230,4.76E-04,8100836352,8,117.1273592
1112,Borges2019_109,4.76E-04,8100836352,8,556.7682857
1113,Congo River basin,4.76E-04,8100836352,8,14.42979168
1114,Congo River basin,4.76E-04,8100836352,8,68.17409964
1115,Congo River basin,4.76E-04,8100836352,8,7.016794561
1116,Congo River basin,2.84E-05,890077248,5,459.2262028
1117,Congo River basin,2.84E-05,890077248,5,1069.357967
1118,Borges2015_186,2.84E-05,890077248,5,907.3898613
1119,Borges2015_268,7.17E-04,164399872,5,127.529185
1120,Borges2015_273,7.17E-04,164399872,5,151.1280022
1121,Borges2015_271,7.17E-04,164399872,5,151.4068505
1122,Borges2015_272,7.17E-04,164399872,5,158.1724125
1123,Borges2015_270,7.17E-04,164399872,5,170.3501003
1124,Borges2015_269,7.17E-04,164399872,5,186.6773894
1125,Borges2019_107,7.17E-04,164399872,5,52.39625004
1126,Congo River basin,4.09E-04,164704144,5,24.91823978
1127,Congo River basin,4.09E-04,164704144,5,11.51557246
1128,Congo River basin,4.09E-04,164704144,5,2.33840737
1129,Congo River basin,1.31E-04,340210592,5,57.02318452
1130,Borges2019_108,1.31E-04,340210592,5,7.729107835
1131,Congo River basin,1.31E-04,340210592,5,105.9464929
1132,Borges2019_106,0,6253103,3,50.43381809
1133,Congo River basin,1.31E-04,340210592,5,48.97842975
1134,Congo River basin,0,6253103,3,91.58888835
1135,Congo River basin,2.05E-04,8625128448,8,86.37442419
1136,Congo River basin,2.05E-04,8625128448,8,252.9456432
1137,Congo River basin,1.79E-04,8629752832,8,996.9772631
1138,Borges2019_89,0.001492416,1510877.8,2,10.40656499
1139,Borges2019_93,5.22E-05,894354048,5,503.0212125
1140,Borges2019_105,0.001487094,892769.7,1,41.93379132
1141,Congo River basin,0.001487094,892769.7,1,150.7706877
1142,Borges2019_58,1.94E-04,8630982656,8,106.1229751
1143,Borges2019_90,2.60E-04,896200768,5,76.84381489
1144,Congo River basin,1.73E-04,704428736,6,72.97683112
1145,Congo River basin,1.73E-04,704428736,6,54.07499651
1146,Borges2015_190,9.20E-05,8635241472,8,107.1623925
1147,Congo River basin,6.64E-04,444462.5,1,741.646345
1148,"River Nzoia, Nzoia market",0.004339625,40481356,4,15.26803516
1149,Congo River basin,0,8635778048,8,62.21161778
1150,Congo River basin,0,8635778048,8,287.9195884
1151,Congo River basin,1.64E-04,8647481344,8,798.3188216
1152,Borges2019_99,1.64E-04,8647481344,8,797.985235
1153,Congo River basin,0,8635778048,8,21.73294372
1154,Congo River basin,1.99E-04,10323384,3,488.3694406
1155,Congo River basin,1.99E-04,10323384,3,30.73903817
1156,Borges2019_97,6.65E-04,350702.6,1,89.72232463
1157,Congo River basin,1.99E-04,10323384,3,0.469281856
1158,Congo River basin,1.99E-04,10323384,3,15.25542826
1159,Congo River basin,6.65E-04,350702.6,1,318.1122239
1160,Borges2019_96,6.65E-04,350702.6,1,637.5908067
1161,Congo River basin,4.14E-04,897471040,5,170.5367022
1162,Congo River basin,1.99E-04,10323384,3,31.65661956
1163,Borges2019_100,0,8647119872,8,682.0057856
1164,Congo River basin,9.88E-05,8651828224,8,360.7657988
1165,Borges2019_62,6.27E-04,633133.1,1,524.4373106
1166,Congo River basin,9.88E-05,8651828224,8,415.5239369
1167,Congo River basin,1.99E-04,10323384,3,360.0202238
1168,Congo River basin,0,8653587456,8,606.3590889
1169,Congo River basin,0,8653587456,8,567.4408049
1170,Congo River basin,0,8653587456,8,524.0747151
1171,Congo River basin,0,8653587456,8,522.9627646
1172,Congo River basin,1.99E-04,10323384,3,17.36626821
1173,Congo River basin,0,8653587456,8,399.5362014
1174,Borges2019_98,0,8653587456,8,472.1836708
1175,Congo River basin,1.99E-04,10323384,3,36.40012614
1176,Congo River basin,0,8653587456,8,127.014161
1177,Congo River basin,2.34E-04,6297195.5,3,133.678717
1178,Borges2019_101,0.001458644,1516534.9,1,73.36708041
1179,Congo River basin,0,8653587456,8,60.63190517
1180,Congo River basin,1.99E-04,10323384,3,13.26360181
1181,Congo River basin,0,8653587456,8,87.47960405
1182,Congo River basin,0,8653587456,8,78.83104128
1183,Borges2019_95,0,903819328,5,34.88987808
1184,Congo River basin,0,8653587456,8,187.6215478
1185,Borges2019_59,0,903819328,5,0.054249726
1186,Congo River basin,0,903819328,5,5.55787847
1187,Congo River basin,0,8653587456,8,359.555688
1188,Congo River basin,1.99E-04,10323384,3,3.282789013
1189,Congo River basin,0,8653587456,8,599.7371049
1190,Congo River basin,0,8653587456,8,657.5585572
1191,Congo River basin,0,8653587456,8,657.5585572
1192,Congo River basin,0,903819328,5,55.62239406
1193,Congo River basin,1.99E-04,10323384,3,33.30357925
1194,Congo River basin,1.99E-04,10323384,3,30.15864904
1195,Congo River basin,1.99E-04,10323384,3,83.28573168
1196,Congo River basin,1.99E-04,10323384,3,10.0568567
1197,Congo River basin,1.99E-04,10323384,3,25.89077757
1198,Congo River basin,1.99E-04,10323384,3,32.65236541
1199,Congo River basin,1.99E-04,10323384,3,67.17689462
1200,Borges2019_60,1.02E-04,9558163456,8,1.364624355
1201,Congo River basin,0,8653587456,8,1856.150955
1202,Borges2019_61,2.38E-04,227319.5,1,1474.630451
1203,Congo River basin,1.02E-04,9558163456,8,614.7034656
1204,Borges2019_102,1.02E-04,9558163456,8,676.4388738
1205,"River Nzoia, Bondeni bridge",0.001400236,27288976,4,14.88103077
1206,Borges2019_103,1.02E-04,9558163456,8,539.7862997
1207,Borges2019_66,2.34E-04,6297195.5,3,1769.880148
1208,Borges2019_63,9.26E-04,1275455.2,1,94.10452668
1209,Borges2019_65,9.26E-04,1275455.2,1,104.1104497
1210,Borges2019_64,9.26E-04,1275455.2,1,1537.441269
1211,Congo River basin,1.99E-05,11887492096,8,165.2556412
1212,Borges2019_94,0,9559992320,8,472.5135471
1214,Congo River basin,1.99E-05,11887492096,8,63.72690719
1215,"River Nzoia, Moi`s bridge",0.00118174,25987996,4,9.629211053
1216,Congo River basin,3.99E-04,338239.3,1,330.5686488
1217,Borges2019_88,8.88E-05,9563576320,8,1251.044681
1218,Congo River basin,0.001186095,919045.7,1,560.081152
1219,Congo River basin,0.001186095,919045.7,1,58.90919378
1220,Congo River basin,7.57E-04,669330.3,2,377.795276
1221,Congo River basin,7.57E-04,669330.3,2,451.5859608
1222,Liouesso,5.37E-04,26524370,4,104.8236012
1223,Congo River basin,0.001220887,1525156.6,2,26.10311675
1224,Borges2019_67,3.47E-04,9589704704,8,426.6910571
1225,Congo River basin,1.68E-04,2409229.2,2,195.8952659
1226,Congo River basin,1.68E-04,2409229.2,2,0.743374648
1227,Congo River basin,1.68E-04,2409229.2,2,462.9460138
1228,Congo River basin,2.08E-04,9594420224,8,5.53590175
1229,Congo River basin,2.08E-04,9594420224,8,376.9078716
1230,Congo River basin,7.44E-06,792435.7,1,318.4124472
1231,Eholola,5.59E-05,90239408,5,31.37029983
1234,Likouala aux Herbes,2.05E-04,88957488,5,65.52224689
1235,Borges2019_68,0.001585492,1042533.8,1,184.2103993
1237,Congo River basin,0,11868018688,8,1705.176084
1238,Congo River basin,1.87E-05,1026368640,6,26.78215774
1239,Congo River basin,1.87E-05,1026368640,6,99.00619832
1240,Borges2019_78,1.87E-05,1026368640,6,145.1285442
1241,Likouala aux Herbes,2.35E-05,86640104,5,52.45207141
1242,Borges2019_85,0,969961024,6,2.618117468
1243,Borges2019_79,4.17E-04,50868248,3,34.88307908
1244,Borges2019_80,4.90E-04,974486016,6,1287.438993
1245,Borges2019_86,0.001010528,2174480.2,2,332.412734
1246,Congo River basin,8.78E-05,396358.5,1,1129.508556
1247,Congo River basin,0,890739.9,2,517.77145
1248,Borges2019_87,4.90E-04,974486016,6,60.06338194
1249,Borges2019_81,6.27E-05,966436.4,2,353.4947689
1251,Borges2019_82,0,970481600,6,750.5903887
1252,Borges2019_84,0,948465792,6,55.57414873
1253,Borges2019_83,3.10E-04,18790150,3,17.08620499
1255,Likouala aux Herbes,0,83836976,5,0.023371091
1256,Congo River basin,0.001250613,4984908.5,2,2.978954423
1259,Tanga,1.76E-04,8780215,3,481.8335214
1264,Congo River basin,0.001371587,1009330.2,2,17.76790847
1265,Congo River basin,0,10652585984,8,117.6397599
1266,Congo River basin,1.80E-04,5081918.5,3,1.505528277
1267,Congo River basin,1.51E-05,11854156800,8,1007.166577
1269,Congo River basin,1.51E-05,11854156800,8,126.0857734
1270,Congo River basin,7.42E-04,6225597.5,3,144.6836941
1271,Likouala aux Herbes,0,72254392,5,13.06243387
1273,Borges2019_69,7.87E-05,10659726336,8,196.7827865
1275,Ndoki,0,40398532,4,9.919017195
1278,Sangha,1.38E-05,1352196224,7,426.5114449
1280,Likouala aux Herbes,0,69921488,5,39.31307044
1282,Congo River basin,4.39E-04,1341466.1,1,1011.074081
1284,Moundoungoma,0,69921488,5,916.0913104
1285,Moundoungoma,4.91E-04,281826.3,1,5453.067216
1287,Moundoungoma,0,1902719.9,2,7.554020104
1289,Moundoungoma,2.73E-04,1268928.6,1,1583.498968
1290,Mouembe,6.50E-04,1686064,2,157.2088588
1292,Congo River basin,4.04E-05,11824899072,8,59.52342143
1293,Congo River basin,4.04E-05,11824899072,8,18.64700256
1294,Borges2019_77,3.15E-04,306473.7,1,792.4366423
1299,Congo River basin,3.15E-04,306473.7,1,265.5767722
1300,Congo River basin,3.15E-04,306473.7,1,1074.011228
1301,Congo River basin,5.23E-05,13220000,4,32.5619136
1302,Congo River basin,1.58E-05,434905664,5,9.127093613
1303,Congo River basin,1.58E-05,434905664,5,34.63035645
1304,Mokoube,0,2695014,2,10.21261488
1305,Ndoki,0.001034441,446945.5,1,55.61942939
1306,Bonzali,5.09E-04,832973.4,1,37.00997675
1307,Motimba,5.09E-04,832973.4,1,4.554534457
1308,Congo River basin,1.58E-05,434905664,5,53.67457946
1309,Congo River basin,1.58E-05,434905664,5,20.65571566
1310,Borges2019_70,1.39E-04,4440033.5,3,34.1970008
1314,Congo River basin,1.86E-04,658699.3,1,2755.851702
1315,Congo River basin,1.86E-04,658699.3,1,2504.462944
1316,Congo River basin,9.57E-04,689074.9,1,63.1637986
1317,Congo River basin,6.86E-04,2621906.2,2,387.2740056
1318,Congo River basin,4.07E-05,4095436.2,3,2325.741242
1319,Congo River basin,4.07E-05,4095436.2,3,2569.399905
1320,Congo River basin,2.16E-04,2856302.2,2,157.7306609
1321,Congo River basin,0,10720832512,8,323.0430326
1322,Congo River basin,0,10720300032,8,155.6946999
1323,Congo River basin,4.65E-05,11322363904,8,244.6076866
1324,Congo River basin,1.41E-05,3901637.5,2,1074.445017
1326,Congo River basin,0,367539.2,1,1582.891652
1327,Congo River basin,3.13E-04,592991.3,1,466.4631294
1328,Motima,6.23E-04,1244163.9,2,446.4013709
1330,Congo River basin,0,7962273.5,3,1980.848033
1331,Borges2019_71,0,448798176,5,903.1723362
1332,Borges2019_73,0,450121440,5,145.6940502
1333,Congo River basin,3.60E-04,11282033664,8,607.1139666
1334,Congo River basin,3.60E-04,11282033664,8,392.497295
1335,Sangha,0,706460224,6,76.9421255
1336,Borges2019_75,0,450121440,5,479.6619554
1337,Congo River basin,0,450121440,5,76.39319375
1338,Congo River basin,0,3000428.2,2,2649.570123
1339,Congo River basin,0,3000428.2,2,2610.094076
1341,Mopanzi,0.002815383,541916.6,1,0.036273859
1342,Motaba,5.78E-05,117265304,5,52.41071097
1343,Obangui,5.78E-05,117265304,5,673.4951716
1344,Borges2019_72,1.28E-05,31682936,4,516.3768698
1345,Congo River basin,1.30E-04,11281451008,8,747.5335738
1346,Congo River basin,3.26E-04,2564377,2,0.278381059
1347,Borges2019_74,0,450668256,5,21.72763491
1349,Congo River basin,1.34E-05,11273389056,8,1.874516074
1350,Congo River basin,2.20E-04,641281.4,1,411.4692975
1351,Congo River basin,1.34E-05,11273389056,8,418.0694677
1352,Congo River basin,0.001079806,3350450.5,3,43.54029949
1353,Lombe,0.001974448,773291.8,1,37.043899
1355,Borges2019_76,0,11187135488,8,506.8212625
1356,Congo River basin,9.26E-04,1701038.6,2,76.22345354
1357,Congo River basin,9.26E-04,1701038.6,2,161.0131117
1358,Congo River basin,0,11223948288,8,70.17418604
1359,Congo River basin,7.72E-04,13066820,3,111.1033573
1360,Congo River basin,2.31E-05,11202618368,8,477.0059954
1361,Congo River basin,4.78E-05,11202125824,8,250.9092898
1363,Congo River basin,4.78E-05,11202125824,8,94.536818
1364,Sangha,1.16E-04,699691136,6,364.7849491
1365,Congo River basin,1.96E-04,15813859,4,64.2349865
1366,Sangha,1.16E-04,699691136,6,26.20557337
1367,Wali,0.00416924,576184.8,1,89.1715662
1369,Motaba,1.95E-04,50563844,4,40.65847324
1370,Outlet_Mengong,0.001453528,920337,1,4157.959898
1371,Awout_River,0,721438.3,2,913.2158571
1372,So'o_River,0,23659436,4,106.9135375
1373,Nyong_Olama,3.19E-04,162139200,5,7.855106817
1374,Nyong_Mbalmayo,0,123286552,4,2.672284542
1375,Lobaye after confluence with Mbar,2.52E-04,237326592,5,25.35964939
1376,"Mbar, after confluence with Bodingu",0.002696387,319421.2,1,9.279984119
1377,"Mbar, after confluence with Bodingu",0.002696387,319421.2,1,10.38954694
1378,"Mbar, after confluence With Bodingu",5.69E-04,81520984,4,120.8152062
1379,Bodingu,1.36E-04,28627886,4,20.12378298
1380,"Lobaye, dowstream of confuence With Mbar",2.52E-04,237326592,5,31.45496995
1381,Lobaye,1.81E-04,150469664,4,49.52462652
1382,Lobaye,1.81E-04,150469664,4,68.9576626
1383,Mbar,8.28E-05,52200476,3,63.75991877
1384,Loam (left bank tributary of Lobaye),0.001092775,10327411,3,5.839705131
1385,Mbar,1.74E-04,49656804,3,114.5452368
1386,Lobaye,1.57E-04,139423504,4,28.28534929
1387,Lobaye,1.57E-04,139423504,4,14.43887838
1388,Mbar,3.75E-04,48808336,3,26.07315005
1389,Mbar,3.75E-04,48808336,3,54.87267466
1390,Borges2015_2180,2.62E-04,51247800,4,6.873451247
1391,Kl (tributary of Mbar),3.75E-04,48808336,3,454.3150639
1392,Mbar,2.16E-04,47788228,3,27.68726187
1393,Imbalataka (tributary of Mbar),2.16E-04,47788228,3,42.42057964
1394,Lobaye,1.57E-04,139423504,4,18.54885352
1395,"Mbare, bridge",1.39E-04,44035172,3,12.39602672
1396,Unnamed left bank tributary of Lobaye,4.74E-04,138053568,4,126.215688
1397,Ng/ingala (left bank tributary of the Lobaye),0.00339984,1369800.4,2,159.3854579
1398,lblk (right bank tributary of Lobaye),0.004530765,601249.6,1,70.95602086
1399,"Lobaye, ferry point",7.56E-04,135588432,4,18.24376217
1400,Lub (left bank tributary of Lobaye),0.002088884,2684816.8,2,43.46412328
1401,Lobaye,0.001742264,130651784,4,4.893405747
1402,Mamboussou (right bank tributary of Lobaye),0.006859614,491471,1,46.14392534
1403,Lobaye,0.001268065,130152248,4,367.3529537
1404,"Lobaye, bridge",0.002161563,127482072,4,13.57093562
1405,Mpoko River,0,223063424,5,85.09400777
1406,Borges2015_363,0,4176886528,7,655.1539488
