Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,CatchmentArea_km2,StreamOrder,Slope,Climate,Temp_C,DO_mgL,pH,Cond_uScm,humanFootprint_BasAt,soilOrganicCarbon_BasAt,airTemperature_BasAt,rainfall_BasAt,runoff_BasAt,groundwaterDepth_BasAt,NPP_Modis,peatlandCover_Modis,seasonality_FengIndex,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,DOC_uM,DIC_uM,k600_md
137,Changtan River,25,10,2015,NaT,single,single,30.894978,109.040194,1118.533569,6,0.004422835,4,18.1,9.560342388,8.24,393,107,27,13.6,1401,713,682,605.8121194,0,0.102837076,53.5567738,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1087.336608,NaN,NaN
137,Moxi River - upper,25,10,2015,NaT,single,single,30.76277778,109.260111,123.3941498,4,0.018596094,4,19.2,14.70126937,9.03,465,103,30,13.7,1369,725,616,648.238835,0,0.105821497,6.884519695,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,792.9398052,NaN,NaN
137,Moxi River - lower,25,10,2015,NaT,single,single,30.8625,109.3922222,363.768219,4,0.007787175,4,20.8,9.266932058,8,628,110,28,14,1335,721,577,671.5316832,0,0.100819062,69.17218047,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,787.3615852,NaN,NaN
137,Jiupan River,25,10,2015,NaT,single,single,30.873049,109.406424,2.853571177,1,0.301362,4,19,9.20576879,8.22,313,110,28,14,1335,721,577,625.5347271,0,0.100819062,47.94489032,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1073.182916,NaN,NaN
137,Guandu River,25,10,2015,NaT,single,single,30.88861111,109.5605556,840.2111206,5,0.006185394,4,19.1,9.630894628,8.09,395,93,32,12,1390,721,739,577.3690206,0,0.093272663,68.74810514,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1388.727,NaN,NaN
137,Baolong River,25,10,2015,NaT,single,single,30.96305556,109.8519444,193.2433319,4,0.020527,4,20.7,9.058484834,8.24,373,122,24,14.2,1182,732,704,564.9402803,0,0.082666732,37.44320131,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,757.6388311,NaN,NaN
137,Wanfu River,25,10,2015,NaT,single,single,30.940362,110.2708333,232.6784515,5,0.022979141,4,18.5,8.887497133,8.17,345,119,30,12.3,1227,774,769,519.744,0,0.079885141,47.04523463,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,767.4631588,NaN,NaN
137,Luoggudong River,25,10,2015,NaT,single,single,30.9425,110.5930556,165.7442322,4,0.002598,4,20.7,8.910738241,8.24,357,91,28,13.6,1144,754,636,572.2077957,0,0.076516765,42.32863687,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,829.0733494,NaN,NaN
137,Qinggan River,25,10,2015,NaT,single,single,30.91277778,110.4894444,117.1579742,4,0.066625,4,21.5,8.412857368,8.07,479,95,30,13.2,1176,774,680,538.9439216,0,0.077602703,71.6970301,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,501.7067688,NaN,NaN
137,Tongzhuang River,25,10,2015,NaT,single,single,30.90916667,110.6661111,166.5023651,4,0.012498061,4,22.3,8.257203307,7.87,392,102,28,13.7,1141,713,902,571.195606,0,0.072683692,100.1838282,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,934.9762718,NaN,NaN
137,Maoping River,25,10,2015,NaT,single,single,30.784028,110.79587,311.5970764,5,0.000866,4,20.1,7.293287356,7.82,342,104,28,12.6,1240,722,772,577.9274166,0,0.07743141,101.8098603,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,929.9808509,NaN,NaN
137,Gaolan River,25,10,2015,NaT,single,single,30.779862,110.962469,61.80790329,3,0.015099733,4,19.2,7.91519656,7.94,336,129,27,14.4,1154,690,621,545.4557576,0,0.076781248,100.590205,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,952.4602448,NaN,NaN
137,Xiangxi River,25,10,2015,NaT,single,single,31.339969,110.755166,992.7893066,5,0.003464,4,19.7,NaN,8.11,362,72,49,11.1,1134,525,662,515.2428581,0,0.070662938,67.21382927,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1128.132545,NaN,NaN
137,Liangtai River,25,10,2015,NaT,single,single,31.22555556,110.5463889,97.43974304,4,0.021567049,4,15.1,9.377871529,8.09,277,73,35,11.1,1187,624,861,466.4396078,0,0.084103203,61.14311475,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,861.7100991,NaN,NaN
137,Shenlong River,25,10,2015,NaT,single,single,31.223627,110.293323,603.1395264,6,0.003673939,4,16.1,9.61784702,8.22,241,82,37,11.6,1152,690,680,495.9133341,0,0.06970784,36.93847308,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,678.0451253,NaN,NaN
137,Luoxiba River,25,10,2015,NaT,single,single,31.17944444,110.2686111,55.01599503,4,0.02607,4,19.9,8.657091238,8.4,360,82,37,11.6,1152,690,680,657.554955,0,0.06970784,34.00835334,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,945.7996836,NaN,NaN
137,Biancheng River,25,10,2015,NaT,single,single,31.212262,110.13511,51.52602386,4,0.02524644,4,18.3,7.8485728,8.04,439,109,28,13.1,1127,702,618,586.7556054,0,0.081962611,93.57552034,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,560.3197069,NaN,NaN
137,Caotang River,25,10,2015,NaT,single,single,31.107216,109.653295,138.5071106,5,0.028089,4,18.4,NaN,8.27,481,116,24,14.6,1150,699,590,597.6006716,0,0.088838989,53.61518838,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1179.751894,NaN,NaN
137,Pingding River,25,10,2015,NaT,single,single,31.259,109.948329,254.9147797,4,0.005591297,4,15.4,NaN,8.18,270,99,35,11.2,1189,649,979,541.788414,0,0.081021303,53.41772495,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,496.3783199,NaN,NaN
137,Xiongjia River,25,10,2015,NaT,single,single,31.395918,109.554155,241.1212921,4,0.00869,4,17.4,NaN,8.09,430,135,24,14.9,1098,641,647,587.2181615,0,0.086774795,78.93643862,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1088.169178,NaN,NaN
137,Houxi River,25,10,2015,NaT,single,single,31.39611111,109.6027778,265.938385,4,0.002249469,4,15.9,NaN,8.15,492,135,24,14.9,1098,641,647,506.2551711,0,0.086774795,50.19309405,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,553.2428607,NaN,NaN
137,Xixi River,25,10,2015,NaT,single,single,31.53638889,109.6216667,774.7047119,5,0.032041,4,15.9,NaN,8.33,248,95,39,11.7,1183,610,996,489.7712203,0,0.090834733,33.4571439,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,821.2471901,NaN,NaN
137,Daning River - upper,25,10,2015,NaT,single,single,31.67076667,109.6099028,296.6333923,4,0.010521138,4,16.1,9.430455733,8.22,271,119,37,12.1,1144,560,949,505.9549296,0,0.092876409,44.94372867,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,803.8464741,NaN,NaN
137,Daning River - lower,25,10,2015,NaT,single,single,31.49823889,109.62635,1359.722778,6,0.025113,4,16.6,NaN,8.11,402,95,39,11.7,1183,610,996,489.7712203,0,0.090834733,66.98829633,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,573.1412872,NaN,NaN
137,Cuijia river,25,10,2015,NaT,single,single,31.13222222,109.3558333,320.2365112,5,0.013498645,4,17.8,9.095105621,8.27,425,101,29,14.3,1204,677,687,584.8921563,0,0.100238155,36.11736138,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,796.5198568,NaN,NaN
137,Chejiaba River,25,10,2015,NaT,single,single,31.11805556,109.16885,214.5765533,5,0.102834,4,16.9,9.411292227,8.18,206.5,118,31,14.3,1255,692,634,578.6380183,0,0.10437581,34.62542962,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,857.5472484,NaN,NaN
137,Tangxi River,25,10,2015,NaT,single,single,31.247143,108.810322,624.6765747,5,0.002887117,4,15.9,NaN,8.17,269,104,34,12.8,1258,693,632,551.3267556,0,0.107254007,49.99296448,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,675.9636999,NaN,NaN
137,Donghe River,25,10,2015,NaT,single,single,31.36555556,108.5156556,1169.609863,5,0.002876642,4,17.9,NaN,7.71,983,116,28,13.5,1259,712,474,534.8515002,0,0.113153323,173.2079908,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,523.5201066,NaN,NaN
137,Nanhe River,25,10,2015,NaT,single,single,31.07152778,108.1920861,389.6965027,5,0.001857921,4,17.4,8.579141459,8.04,358,122,20,16.4,1274,724,398,565.76202,0,0.112521214,71.29349646,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1091.499459,NaN,NaN
137,Puli River,25,10,2015,NaT,single,single,31.02045833,108.3145361,925.3704834,6,0.000557,4,17.5,NaN,7.92,330,122,17,16.3,1289,720,482,559.8402985,0,0.111447605,81.9605332,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,954.1253851,NaN,NaN
137,Sancha River,25,10,2015,NaT,single,single,30.702219,108.090356,36.99337769,3,0.020151421,4,18.1,8.900827811,8.25,433,142,13,16.4,1322,724,419,564.9912281,0,0.106067465,62.56526236,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1487.802847,NaN,NaN
137,Gaotan River,25,10,2015,NaT,single,single,30.30527778,107.4458,1341.237671,6,0.000261,4,18.6,NaN,7.85,612,159,12,16.8,1236,678,122,602.1611111,0,0.090223375,133.5199123,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,604.2794105,NaN,NaN
137,Dasha River,25,10,2015,NaT,single,single,30.22353,107.502524,9.313560486,3,0.000523,4,16.4,NaN,8.05,454,166,12,16.8,1237,680,233,590.2388604,0,0.089696654,107.3080694,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,838.398135,NaN,NaN
137,Longxi River,25,10,2015,NaT,single,single,29.84577,107.158741,3185.950928,7,0.001467925,4,21.8,4.935808187,7.71,363,162,12,17,1205,641,334,570.5182185,0,0.084396438,127.9115561,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1105.653151,NaN,NaN
137,Taohuaxi River,25,10,2015,NaT,single,single,30.016465,107.112641,129.9927979,4,0.000734,4,18.8,3.752741518,7.7,587,183,11,17.4,1140,637,137,553.9925641,0,0.085673792,227.5149886,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1830.821747,NaN,NaN
137,Wentang river,25,10,2015,NaT,single,single,29.858462,106.840259,214.7170868,4,0.00448143,4,20.1,9.560671363,8.21,329,154,17,17,1150,622,246,584.5058974,0,0.084181456,31.73189567,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,839.2307052,NaN,NaN
137,Yulin River,25,10,2015,NaT,single,single,29.864667,106.847024,1898.535645,5,0.000362,4,19.1,9.755254329,8.26,468,154,17,17,1150,622,246,584.5058974,0,0.084181456,40.40430458,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,649.9042544,NaN,NaN
137,Dong River,25,10,2015,NaT,single,single,29.87296389,106.8905583,1419.815796,6,0.002105572,4,22.3,NaN,8.16,292,150,17,17.1,1166,625,280,583.8760686,0,0.085197522,35.73668992,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,893.3477645,NaN,NaN
137,Changtang River,25,10,2015,NaT,single,single,29.508817,106.719835,95.30395508,4,0.004156745,4,19.5,9.568232507,8.39,310,187,13,18.3,1096,650,322,623.3942387,0,0.083806744,26.47905778,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,992.4236117,NaN,NaN
137,Wubu River,25,10,2015,NaT,single,single,29.508553,106.80673,830.6740112,6,0.004557295,4,19.1,7.604856607,8.03,542,164,17,17.6,1114,650,325,636.4020622,0,0.083583706,79.94587877,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1293.814004,NaN,NaN
137,Huaxi River,25,10,2015,NaT,single,single,29.38879722,106.593511,135.1196289,4,0.00180792,4,18.8,6.69465906,7.86,439,209,12,18.1,1100,657,341,636.083484,0,0.084490047,113.7686278,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1263.841479,NaN,NaN
137,Yipin River,25,10,2015,NaT,single,single,29.284416,106.563961,266.4919128,4,0.003113757,4,18.1,8.372199803,8.02,281,174,15,17.7,1104,645,383,675.0522828,0,0.083850387,57.69009753,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,808.3423528,NaN,NaN
137,Qijiang River - upper,25,10,2015,NaT,single,single,29.045851,106.567424,5440.938477,6,0.000857,4,19.3,NaN,8,601,148,20,15.8,1133,654,380,654.4917437,0,0.083554063,79.60395347,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1006.577304,NaN,NaN
137,Puhe River,25,10,2015,NaT,single,single,28.927159,106.780751,720.2564697,5,0.001270148,4,19.5,NaN,8.23,1058,151,21,16.5,1129,698,475,608.4338028,0,0.083499255,58.91258399,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1295.479144,NaN,NaN
137,Yangdu River,25,10,2015,NaT,single,single,28.927384,106.77881,35.0406723,3,0.111278,4,18.9,8.285440271,8.25,1120,151,21,16.5,1129,698,475,608.4338028,0,0.083499255,63.34741968,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1282.158022,NaN,NaN
137,Songkan River,25,10,2015,NaT,single,single,28.74485,106.717427,3017.084717,6,0.003248361,4,18.3,8.881893321,8.23,715,137,21,15,1150,686,471,621.1632541,0,0.08421841,58.96786847,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1080.676047,NaN,NaN
137,Zaodu River,25,10,2015,NaT,single,single,28.74588889,106.7178889,3017.084717,6,0.00304176,4,17.6,8.898052499,8.26,406,137,21,15,1150,686,471,621.1632541,0,0.08421841,42.56036252,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,834.2352843,NaN,NaN
137,Sunxi River,25,10,2015,NaT,single,single,29.11083889,106.3077,1005.046509,5,0.000541,4,18.4,8.92248193,8.06,208.2,106,19,16.7,1102,628,317,695.2004931,0,0.083149509,36.00607406,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,660.3113812,NaN,NaN
137,Qijiang River - lower,25,10,2015,NaT,single,single,29.101447,106.299502,6.704027176,3,0.000541,4,19.7,NaN,8.09,597,106,19,16.7,1102,628,317,695.2004931,0,0.083149509,59.46040336,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1182.249605,NaN,NaN
137,Qingxi River,25,10,2015,NaT,single,single,28.8333,106.407,68.70212555,3,0.015024421,4,19.3,NaN,7.82,179.1,92,23,15.6,1121,656,636,679.0101796,0,0.088245114,41.25122882,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,540.3380235,NaN,NaN
137,Sunxi River,25,10,2015,NaT,single,single,28.8748,106.3377,627.8919678,5,0.000778,4,17.3,8.93842258,8.17,166.3,100,22,16.1,1109,638,433,672.8848158,0,0.083589478,23.00325129,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,543.252019,NaN,NaN
137,Liangtan River,25,10,2015,NaT,single,single,29.509421,106.366301,53.51766586,4,0.000756,4,18.1,5.644990963,7.75,710,310,9,18.3,1093,614,274,546.178733,0.528844853,0.085024787,226.3180706,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,2053.117975,NaN,NaN
137,Lixiang River,27,7,2016,NaT,single,single,29.509294,106.991385,156.6881104,4,0.099589,4,29.1,NaN,7.57,233,153,23,16.7,1144,662,348,635.7445652,0,0.085078552,108.083201,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,2171.342936,NaN,NaN
137,Longtan River,27,7,2016,NaT,single,single,29.445937,107.10245,130.6453552,4,0.005446411,4,24.7,NaN,7.47,225,126,25,15.7,1180,691,287,612.1168196,0,0.086309746,150.886843,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,3120.4729,NaN,NaN
137,Long River,27,7,2016,NaT,single,single,30.03055556,108.1927,103.6222153,4,0.036371,4,23.5,NaN,7.84,202.3,100,29,12.3,1475,723,715,587.9806833,0,0.101934191,60.69251368,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1834.152027,NaN,NaN
137,Huangjin River,27,7,2016,NaT,single,single,30.408981,107.9942,212.3373108,4,0.005126802,4,29,NaN,7.79,418,161,16,16.6,1306,719,391,654.8587903,0,0.101311737,108.2085785,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1128.965115,NaN,NaN
137,Ruxi River,27,7,2016,NaT,single,single,30.50257,108.0625,531.9840698,5,0.000646,4,33.5,NaN,7.82,344,146,13,16.5,1311,722,435,561.7433786,0,0.101995902,96.13803083,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,2647.573058,NaN,NaN
137,Modao River,27,7,2016,NaT,single,single,30.675,108.6099,1806.518921,6,0.004358023,4,22.2,8.710410472,8.42,203,104,26,13.9,1428,714,677,606.8084743,0,0.107946462,14.24493842,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,627.4248605,NaN,NaN
137,Sibu River,27,7,2016,NaT,single,single,30.661617,108.602551,62.53065109,4,0.084866,4,28.9,7.924358088,8.61,240,93,26,13.4,1448,716,585,606.8084743,0,0.107506468,12.83033104,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1378.736159,NaN,NaN
137,Daxi River,27,7,2016,NaT,single,single,30.633672,108.8844,303.8488464,5,0.009360878,4,29.4,8.505568573,8.21,870,107,26,13.8,1420,716,626,600.4545273,0,0.107278574,42.19698408,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,832.486887,NaN,NaN
137,Changtan River,27,7,2016,NaT,single,single,30.894978,109.040194,1118.533569,6,0.004422835,4,22.2,8.58349012,7.89,102.3,107,27,13.6,1401,713,682,605.8121194,0,0.102837076,40.94125421,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,828.4072933,NaN,NaN
137,Moxi River - upper,27,7,2016,NaT,single,single,30.76277778,109.260111,123.3941498,4,0.018596094,4,17.7,9.274207911,8.14,211,103,30,13.7,1369,725,616,648.238835,0,0.105821497,44.8160397,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,607.6096911,NaN,NaN
137,Moxi River - lower,27,7,2016,NaT,single,single,30.8625,109.3922222,363.768219,4,0.007787175,4,17.8,9.104500606,8.19,320,110,28,14,1335,721,577,671.5316832,0,0.100819062,43.27578626,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,722.754142,NaN,NaN
137,Jiupan River,27,7,2016,NaT,single,single,30.88861111,109.5605556,840.2111206,5,0.006185394,4,17.6,9.420506812,8.38,265,93,32,12,1390,721,739,577.3690206,0,0.093272663,24.63635816,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,851.7192573,NaN,NaN
137,Guandu River,27,7,2016,NaT,single,single,30.96305556,109.8519444,193.2433319,4,0.020527,4,16.1,9.595902011,8.26,278,122,24,14.2,1182,732,704,564.9402803,0,0.082666732,42.28509207,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,825.4932978,NaN,NaN
137,Baolong River,27,7,2016,NaT,single,single,30.93787,110.003926,260.7136536,5,0.010474894,4,16.6,9.128017429,8.36,279,100,24,13.3,1212,752,798,547.0804367,0,0.079336719,34.21183898,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,620.1815003,NaN,NaN
137,Wanfu River,27,7,2016,NaT,single,single,30.940362,110.2708333,232.6784515,5,0.022979141,4,16.3,9.809994558,8.4,303,119,30,12.3,1227,774,769,519.744,0,0.079885141,25.36293093,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,709.9325618,NaN,NaN
137,Luoggudong River,27,7,2016,NaT,single,single,30.9425,110.5930556,165.7442322,4,0.002598,4,21.3,8.753070818,8.35,290,91,28,13.6,1144,754,636,572.2077957,0,0.076516765,23.01465711,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,600.0333028,NaN,NaN
137,Qinggan River,27,7,2016,NaT,single,single,30.91277778,110.4894444,117.1579742,4,0.066625,4,22.8,8.646403413,8.45,324,95,30,13.2,1176,774,680,538.9439216,0,0.077602703,23.2997153,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,816.6680543,NaN,NaN
137,Tongzhuang River,27,7,2016,NaT,single,single,30.90916667,110.6661111,166.5023651,4,0.012498061,4,22.1,8.765680581,8.45,320,102,28,13.7,1141,713,902,571.195606,0,0.072683692,21.59943131,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,719.4238615,NaN,NaN
137,Maoping River,27,7,2016,NaT,single,single,30.784028,110.79587,311.5970764,5,0.000866,4,21.1,8.533872917,8.35,353,104,28,12.6,1240,722,772,577.9274166,0,0.07743141,34.92837626,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,932.4785613,NaN,NaN
137,Gaolan River,27,7,2016,NaT,single,single,30.779862,110.962469,61.80790329,3,0.015099733,4,21.5,8.929149634,8.52,321,129,27,14.4,1154,690,621,545.4557576,0,0.076781248,20.86344953,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1863.291982,NaN,NaN
137,Xiangxi River,27,7,2016,NaT,single,single,31.339969,110.755166,992.7893066,5,0.003464,4,19.9,NaN,8.51,330,72,49,11.1,1134,525,662,515.2428581,0,0.070662938,23.32353889,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,984.0979102,NaN,NaN
137,Liangtai River,27,7,2016,NaT,single,single,31.22555556,110.5463889,97.43974304,4,0.021567049,4,17.6,9.236475622,8.57,208,73,35,11.1,1187,624,861,466.4396078,0,0.084103203,17.21673604,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,589.709433,NaN,NaN
137,Shenlong River,27,7,2016,NaT,single,single,31.223627,110.293323,603.1395264,6,0.003673939,4,19.3,NaN,9.38,232,82,37,11.6,1152,690,680,495.9133341,0,0.06970784,2.006916006,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,619.1824161,NaN,NaN
137,Luoxiba River,27,7,2016,NaT,single,single,31.17944444,110.2686111,55.01599503,4,0.02607,4,29.8,NaN,8.49,378,82,37,11.6,1152,690,680,657.554955,0,0.06970784,24.01501041,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,923.3202897,NaN,NaN
137,Biancheng River,27,7,2016,NaT,single,single,31.212262,110.13511,51.52602386,4,0.02524644,4,27.7,NaN,8.24,438,109,28,13.1,1127,702,618,586.7556054,0,0.081962611,55.18174823,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1815.835484,NaN,NaN
137,Caotang River,27,7,2016,NaT,single,single,31.107216,109.653295,138.5071106,5,0.028089,4,28.7,NaN,8.54,501,116,24,14.6,1150,699,590,597.6006716,0,0.088838989,19.04328316,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,934.9762718,NaN,NaN
137,Cuijia river,27,7,2016,NaT,single,single,31.13222222,109.3558333,320.2365112,5,0.013498645,4,22.8,NaN,8.5,371,101,29,14.3,1204,677,687,584.8921563,0,0.100238155,18.64789769,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,694.8630422,NaN,NaN
137,Chejiaba River,27,7,2016,NaT,single,single,31.11805556,109.16885,214.5765533,5,0.102834,4,22.9,NaN,8.34,162.8,118,31,14.3,1255,692,634,578.6380183,0,0.10437581,15.1054878,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,600.7826159,NaN,NaN
137,Meixi River,27,7,2016,NaT,single,single,31.127046,109.263545,1167.060791,6,0.004763012,4,21.6,NaN,8.38,218,117,29,13.8,1233,687,586,584.8476141,0,0.097902501,18.9580247,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,793.0230622,NaN,NaN
137,Tangxi River,27,7,2016,NaT,single,single,31.247143,108.810322,624.6765747,5,0.002887117,4,17.5,NaN,8.3,162,104,34,12.8,1258,693,632,551.3267556,0,0.107254007,24.0912952,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,689.2848222,NaN,NaN
137,Donghe River,27,7,2016,NaT,single,single,31.301994,108.480529,1337.479126,5,0.001337452,4,29.3,8.79017153,8.25,976,116,28,13.5,1259,712,474,535.0549929,0,0.113153323,25.41546603,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,857.5472484,NaN,NaN
137,Nanhe River,27,7,2016,NaT,single,single,31.07152778,108.1920861,389.6965027,5,0.001857921,4,30.4,6.740854314,8.06,359,122,20,16.4,1274,724,398,565.76202,0,0.112521214,73.40277928,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,2899.009242,NaN,NaN
137,Puli River,27,7,2016,NaT,single,single,31.02045833,108.3145361,925.3704834,6,0.000557,4,29.4,6.31574099,8.15,269,122,17,16.3,1289,720,482,559.8402985,0,0.111447605,25.16184692,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,871.7009408,NaN,NaN
137,Gaotan River,27,7,2016,NaT,single,single,30.30527778,107.4458,1341.237671,6,0.000261,4,23.3,NaN,7.93,249,159,12,16.8,1236,678,122,602.1611111,0,0.090223375,61.48287368,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,772.6250937,NaN,NaN
137,Ganjia River,27,7,2016,NaT,single,single,30.209193,107.496605,296.9039307,5,0.000523,4,23.3,NaN,8.14,274,166,12,16.8,1237,680,233,590.2388604,0,0.089696654,37.39588872,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1014.070435,NaN,NaN
137,Longxi River,27,7,2016,NaT,single,single,29.842139,107.149022,3225.11792,7,0.005792511,4,25.9,NaN,7.51,379,162,12,17,1205,641,334,617.3793651,0,0.084396438,160.4162906,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1024.061277,NaN,NaN
137,Taohuaxi River,27,7,2016,NaT,single,single,30.033188,107.122631,92.51678467,4,0.013856,4,24.7,NaN,7.86,377,183,13,17.2,1153,644,173,553.9925641,0,0.086745338,65.05702735,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,1161.435351,NaN,NaN
137,Wentang river,27,7,2016,NaT,single,single,29.858462,106.840259,214.7170868,4,0.00448143,4,23.3,NaN,8.16,300,154,17,17,1150,622,246,584.5058974,0,0.084181456,41.88879483,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,881.6917825,NaN,NaN
137,Yulin River,27,7,2016,NaT,single,single,29.864667,106.847024,1898.535645,5,0.000362,4,24.4,NaN,8.17,264,154,17,17,1150,622,246,584.5058974,0,0.084181456,28.43479451,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,760.0532845,NaN,NaN
137,Dong River,27,7,2016,NaT,single,single,29.87296389,106.8905583,1419.815796,6,0.002105572,4,27.6,NaN,7.99,322,150,17,17.1,1166,625,280,583.8760686,0,0.085197522,50.72286334,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,904.1711764,NaN,NaN
