Lake_idx	Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	Latitude	Longitude	LakeType	Climate	Elevation	Surface area_m2	Volume	Mean depth	Max depth	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	FN2O_avg_val	FN2O_UNITS	Secchi depth	Sample depth	Temperature	DO	DO_units	pH	Conductivity	k	k600	k_units	Comments							
27	281	Lake Chaohu 14	1	11	2016		monthly	annual	31.548468	117.573064	lake	14		770000000		4.2					0.169	µmol CH4/L			modelled-empirical			0.163	mmol CH4/m2/d				0.41			100	%						"unclear what was sampled at what site: water, porewater and sediment cores. Included all sites here, average of monthly measurements between June 2016 to May 2017"							
27	281	Lake Chaohu 15	1	11	2016		monthly	annual	31.548468	117.573064	lake	14		770000000		4.2					0.155	µmol CH4/L			modelled-empirical			0.148	mmol CH4/m2/d				0.36			100	%						"unclear what was sampled at what site: water, porewater and sediment cores. Included all sites here, average of monthly measurements between June 2016 to May 2017"							
27	281	Lake Chaohu 16	1	11	2016		monthly	annual	31.548468	117.573064	lake	14		770000000		4.3					0.134	µmol CH4/L			modelled-empirical			0.136	mmol CH4/m2/d				0.35			104	%						"unclear what was sampled at what site: water, porewater and sediment cores. Included all sites here, average of monthly measurements between June 2016 to May 2017"							
27	281	Lake Chaohu 17	1	11	2016		monthly	annual	31.548468	117.573064	lake	14		770000000		4.3					0.151	µmol CH4/L			modelled-empirical			0.152	mmol CH4/m2/d				0.35			105	%						"unclear what was sampled at what site: water, porewater and sediment cores. Included all sites here, average of monthly measurements between June 2016 to May 2017"							
27	281	Lake Chaohu 18	1	11	2016		monthly	annual	31.548468	117.573064	lake	14		770000000		3.7					0.2	µmol CH4/L			modelled-empirical			0.19	mmol CH4/m2/d				0.4			101	%						"unclear what was sampled at what site: water, porewater and sediment cores. Included all sites here, average of monthly measurements between June 2016 to May 2017"							
27	281	Lake Chaohu 19	1	11	2016		monthly	annual	31.548468	117.573064	lake	14		770000000		3.9					0.27	µmol CH4/L			modelled-empirical			0.277	mmol CH4/m2/d				0.4			97	%						"unclear what was sampled at what site: water, porewater and sediment cores. Included all sites here, average of monthly measurements between June 2016 to May 2017"							
27	281	Lake Chaohu 20	1	11	2016		monthly	annual	31.548468	117.573064	lake	14		770000000		3.9					0.514	µmol CH4/L			modelled-empirical			0.502	mmol CH4/m2/d				0.4			93	%						"unclear what was sampled at what site: water, porewater and sediment cores. Included all sites here, average of monthly measurements between June 2016 to May 2017"							
251	39	GEX5	1	4	2016		single	single	-3.339646586	-51.99142343	reservoir	2		516000000							0.79	_mol CH4/L			measured-chamber	105.93	mmol CO2/m2/d	121.67	mmol CH4/m2/d	0					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX6	1	4	2016		single	single	-3.411718998	-51.96810218	reservoir	2		516000000							0.5	_mol CH4/L			measured-chamber	99.78	mmol CO2/m2/d	2.53	mmol CH4/m2/d	5.163066					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX7	1	4	2016		single	single	-3.424133161	-51.93744663	reservoir	2		516000000							0.34	_mol CH4/L			measured-chamber	64.31	mmol CO2/m2/d	1.01	mmol CH4/m2/d	3.510684					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX8	1	4	2016		single	single	-3.385566751	-51.9781843	reservoir	2		516000000							0.26	_mol CH4/L			measured-chamber	91.15	mmol CO2/m2/d	0.31	mmol CH4/m2/d	0					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX16	1	5	2017		single	single	-3.339619376	-51.99149541	reservoir	2		516000000							0.6	_mol CH4/L			measured-chamber	70.27	mmol CO2/m2/d	0.41	mmol CH4/m2/d	10.655982					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX25	1	5	2017		single	single	-3.411709588	-51.96846223	reservoir	2		516000000							0.5	_mol CH4/L			measured-chamber	32.45	mmol CO2/m2/d	1.6	mmol CH4/m2/d	4.507958					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX26	1	5	2017		single	single	-3.424133161	-51.93744663	reservoir	2		516000000							0.48	_mol CH4/L			measured-chamber	52.87	mmol CO2/m2/d	0.21	mmol CH4/m2/d	2.914969					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX28	1	5	2017		single	single	-3.154522465	-51.78584502	reservoir	2		516000000							0.12	_mol CH4/L			measured-chamber	152.06	mmol CO2/m2/d	0.38	mmol CH4/m2/d	0.671055					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX29	1	5	2017		single	single	-3.255517104	-51.77017147	reservoir	2		516000000							0.3	_mol CH4/L			measured-chamber	45.88	mmol CO2/m2/d	0.54	mmol CH4/m2/d	16.904592					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX31	1	5	2017		single	single	-3.29068849	-51.81578651	reservoir	2		516000000							0.39	_mol CH4/L			measured-chamber	82.48	mmol CO2/m2/d	4.13	mmol CH4/m2/d	9.826444					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX33	1	5	2017		single	single	-3.386117524	-51.97918397	reservoir	2		516000000							0.38	_mol CH4/L			measured-chamber	120.78	mmol CO2/m2/d	3.42	mmol CH4/m2/d	0					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX34	1	5	2017		single	single	-3.381697971	-51.98436411	reservoir	2		516000000							0.71	_mol CH4/L			measured-chamber	29.22	mmol CO2/m2/d	9.95	mmol CH4/m2/d	11.760307					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX35	1	5	2017		single	single	-3.356642942	-52.04375241	reservoir	2		516000000							0.42	_mol CH4/L			measured-chamber	128.98	mmol CO2/m2/d	1.22	mmol CH4/m2/d	33.107852					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX43	1	9	2017		single	single	-3.423012209	-51.93670741	reservoir	2		516000000							0.3	_mol CH4/L			measured-chamber	41.3	mmol CO2/m2/d	1.1	mmol CH4/m2/d	0					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX46	1	9	2017		single	single	-3.389401786	-51.97851219	reservoir	2		516000000							0.19	_mol CH4/L			measured-chamber	35.98	mmol CO2/m2/d	0.46	mmol CH4/m2/d	0.402652					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX48	1	9	2017		single	single	-3.339601266	-51.99151339	reservoir	2		516000000							0.53	_mol CH4/L			measured-chamber	29.95	mmol CO2/m2/d	1.65	mmol CH4/m2/d	21.71312					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX50	1	9	2017		single	single	-3.356416689	-52.04386017	reservoir	2		516000000							0.79	_mol CH4/L			measured-chamber	50.69	mmol CO2/m2/d	53.25	mmol CH4/m2/d	4.921182					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX57	1	10	2017		single	single	-3.29615352	-51.81434186	reservoir	2		516000000							0.17	_mol CH4/L			measured-chamber	450.71	mmol CO2/m2/d	0.31	mmol CH4/m2/d	0.542385					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX59	1	10	2017		single	single	-3.260358849	-51.76752903	reservoir	2		516000000							0.13	_mol CH4/L			measured-chamber	409.23	mmol CO2/m2/d	0.74	mmol CH4/m2/d	1.200666					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX60	1	10	2017		single	single	-3.150661339	-51.78373626	reservoir	2		516000000							0.06	_mol CH4/L			measured-chamber	1037.42	mmol CO2/m2/d	0.87	mmol CH4/m2/d	1.909026					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX61	1	10	2017		single	single	-3.381843022	-51.98404922	reservoir	2		516000000							0.17	_mol CH4/L			measured-chamber	38.89	mmol CO2/m2/d	18.4	mmol CH4/m2/d	14.644455					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	GEX62	1	10	2017		single	single	-3.411781926	-51.9684893	reservoir	2		516000000							1.28	_mol CH4/L			measured-chamber	63.58	mmol CO2/m2/d	4.34	mmol CH4/m2/d	6.47577					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	Barragem	1	12	2014		single	single	-3.389993074	-51.97523639	reservoir	2		516000000							0.2	_mol CH4/L			measured-chamber	-19.49	mmol CO2/m2/d	0.32	mmol CH4/m2/d	0.067938					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	XA-81	1	11	2012		single	single	-3.390198143	-51.97817995	reservoir	2		516000000							0.13	_mol CH4/L			measured-chamber	4.68	mmol CO2/m2/d	0.52	mmol CH4/m2/d	0					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
251	39	XA-49	1	5	2012		single	single	-3.400506749	-51.97268159	reservoir	2		516000000							0.05	_mol CH4/L			measured-chamber	55.87	mmol CO2/m2/d	0.79	mmol CH4/m2/d	0					30.4			6.8					"Included flux measurments from surface water, excluded fluxes from soils, lat and long coordites are in UTM E and UTM S (unsure how to convert to decimal)"							
114	235	S21	20	11	2016		single	single	1.27344444	111.930694	reservoir	1		68400000			4	75.3105516	µmol CO2/L	direct	4.45098216	_mol CH4/L			measured-chamber	158.283996	mmol/m2/d	113.3675225	mmol/m2/d					0.508	25.83	7.6865234	mg/L						"Three study sites: inflows, reservoir branches and reservoir main basin"							
114	235	S26	21	11	2016		single	single	1.25513889	112.045694	reservoir	1		68400000			9.1	50.4082202	µmol CO2/L	direct	9.79763529	_mol CH4/L			measured-chamber		mmol/m2/d		mmol/m2/d					0.566	28.82	7.38062254	mg/L						"Three study sites: inflows, reservoir branches and reservoir main basin"							
114	235	E5	26	11	2016		single	single	1.25040278	112.045861	reservoir	1		68400000			4.3	85.113861	µmol CO2/L	direct	4.8240963	_mol CH4/L			measured-chamber	79.6675065	mmol/m2/d	5.37953101	mmol/m2/d	103.2354				0.544	24.22	8.10162669	mg/L						"Three study sites: inflows, reservoir branches and reservoir main basin"							
114	235	E6	1	12	2016		single	single	1.27144444	111.932556	reservoir	1		68400000			3.5	13.1065598	µmol CO2/L	direct	0.25826189	_mol CH4/L			measured-chamber		mmol/m2/d		mmol/m2/d	52.2637				0.332	24.24	7.76004252	mg/L						"Three study sites: inflows, reservoir branches and reservoir main basin"							
