site_numeric,site,longitude_reported,latitude_reported,longitude_snapped,latitude_snapped,distance_snapped,catchment_area_reported,river_width,catchment_area_snapped,catchment_area_h90m,order_orig_coords,order_snapped_coords,slope_channel,elevation_m
1677,Ganges_H3Ê,88.1639,21.8803,88.10041667,21.91791667,7780.044804,NA,16600,52216.20313,0.025150774,NA,10,0,-1
1679,R139,100.82,22.00403,100.8454167,21.99791667,2710.161983,NA,280,144863.8438,2799.197754,1,9,0,539
1680,Mekong_M2Ê,100.7832,22.0342,100.79625,22.02458333,1720.321958,NA,180,142697.6563,0.020332091,NA,9,0,531
1681,Ganges_H2Ê,88.1892,22.1844,88.20625,22.09541667,10060.37996,NA,4900,51946.55078,0.029537247,NA,10,0,-1
1682,Diamond Harbor,88.1659,22.1885,88.20458333,22.11375,9227.588953,NA,4712.4,51161.53125,2.920156002,NA,10,0,0
1689,g3,120.420819,22.485885,120.42125,22.52875,4771.915831,NA,950,3172.574707,64.24526215,NA,7,0.004333,1
1691,Kaoping River-3,120.417315,22.497341,120.42125,22.52041667,2600.4512,NA,300,2816.38916,0.124906883,1,7,0,0
1695,R1,113.179905,22.549815,113.20875,22.63625,10068.25418,NA,1050,149.8104248,-730.0715942,NA,5,0,-2
1696,Ganges_H1Ê,88.3224,22.55,88.34625,22.58541667,4642.683096,NA,610,24851.48633,24.48588753,NA,9,0,9
1697,Ganges_H1,88.3008,22.5525,88.32625,22.55875,2707.298466,NA,530,24397.76563,49.51376724,NA,9,0,1
1702,Hooghly,88.338264,22.568796,88.34625,22.58541667,2024.124408,NA,720,24851.48633,2152.306885,NA,9,0,9
1709,g2,120.438558,22.61645,120.4404167,22.59375,2534.16133,NA,290,3121.907471,0.007926054,NA,7,0,0
1710,Kaoping River-2,120.440672,22.632586,120.43375,22.61958333,1612.757228,NA,169.6,3077.804688,0.01327478,NA,7,0,-1
1711,Kaoping River-2,120.438237,22.646861,120.4395833,22.63541667,1281.464619,NA,130,3071.150879,3068.989014,7,7,0,6
1716,g1,120.646263,22.712114,120.6329167,22.72125,1706.594363,NA,175,415.3968506,0.009110381,NA,6,0,98
1717,Kaoping River-1,120.6461,22.7125,120.6329167,22.72125,1667.725654,NA,179.4,415.3968506,0.009252055,NA,6,0,98
1721,Qian-6,108.189754,22.82252,108.18875,22.81708333,613.911998,NA,286,65876.5625,0.119227923,1,10,0,64
1722,"Xijiang River, China",108.1895,22.82325,108.18875,22.81708333,690.7701052,NA,300,65876.5625,0.119227923,1,10,0,64
1726,R2,112.957759,22.830697,112.9104167,22.86125,5929.186435,NA,1530,1005.049438,-2748.196533,NA,6,0,3
1727,Qian-4,108.09321,22.832585,108.10625,22.80958333,2889.032862,NA,369,67994.73438,24464.66602,NA,10,0,67
1728,"Xijiang River, China",108.0935,22.83277,108.1095833,22.80041667,3961.650413,NA,400,68036.39063,0.034700718,NA,10,0,67
1729,Qian-5,108.095506,22.844601,108.1204167,22.84291667,2562.413583,NA,272,67978.46875,33925.88281,9,10,0.01284,67
1730,"Xijiang River, China",108.0957,22.8447,108.1204167,22.84291667,2543.400743,NA,270,67978.46875,33925.88281,9,10,0.01284,67
1732,"Xijiang River, China",109.5696,22.908,109.5920833,22.93041667,3397.240548,NA,400,79836.42969,0.007909364,NA,10,0,42
1733,Qian-7,109.569849,22.908028,109.5920833,22.93041667,3377.667883,NA,383,79836.42969,0.007909364,NA,10,0,42
1740,DJ4,114.462624,23.039396,114.4620833,23.05458333,1691.553097,NA,180,3976.890625,3971.478516,7,7,0,9
1746,DJ1,113.57835,23.086672,113.5370833,23.03791667,6879.056371,NA,700,4236.75293,0.360032856,1,7,0,1
1749,R132,114.4237,23.10128,114.39875,23.10708333,2635.070282,NA,590,25143.61914,5036.403809,NA,9,0,5
1750,DJ2,113.874825,23.101601,113.83875,23.10208333,3694.20529,NA,425,28861.90039,0.018561488,NA,9,0,5
1751,Dong River 1,113.624434,23.105013,113.5879167,23.08125,4580.421944,NA,460,4211.236328,0.09323135,NA,7,0,-4
1752,"Xijiang River, China",112.40085,23.10758,112.3904167,23.08458333,2773.957302,NA,440,88.7593689,-127738.6172,NA,5,0.00331,3
1753,Xi-12,112.79822,23.107617,112.80625,23.14625,4378.469201,NA,666,47413.99609,-6784.584961,NA,9,0,4
1754,"Xijiang River, China",112.7972,23.1079,112.80625,23.14625,4368.477983,450000,660,47413.99609,-77488.14844,NA,9,0,4
1755,Xi-6,112.402251,23.108338,112.3904167,23.08458333,2908.793372,NA,443,88.7593689,-93746.82031,1,5,0.00331,3
1756,R3,112.793917,23.115099,112.80625,23.14625,3690.397979,NA,630,47413.99609,-23245.39453,NA,9,0,4
1757,"Xijiang River, China",111.825066,23.12013,111.8229167,23.12875,984.4792542,NA,110,4494.767578,4494.160645,8,8,0.006492,5
1758,Xi-1,111.824857,23.120214,111.8229167,23.12875,970.7640674,NA,105,4494.767578,0.023132648,NA,8,0.006492,5
1760,Xi-3,111.917694,23.127513,111.86375,23.14958333,6043.854842,NA,787,660.0968018,-25014.94922,NA,6,0.005792,10
1761,"Xijiang River, China",111.9173,23.12807,111.86375,23.14958333,5981.925556,NA,780,660.0968018,-27828.33203,NA,6,0.005792,10
1763,R104,111.7811,23.13728,111.8229167,23.12875,4384.776328,NA,750,4494.767578,-14909.21191,NA,8,0.006492,5
1764,Site S_mainsteam,112.361123,23.137319,112.3320833,23.17708333,5331.829415,NA,700,563.3294678,0.023753464,NA,6,0.051937,13
1765,Xijiang River - S,111.8717,23.14,111.8229167,23.12875,5148.480162,NA,800,4494.767578,-21103.10742,NA,8,0.006492,5
1770,"Xijiang River, China",112.8371,23.1559,112.80625,23.14625,3335.379769,NA,430,47413.99609,0.007894583,NA,9,0,4
1771,Xi-11,112.837563,23.156074,112.80625,23.14625,3386.482814,NA,445,47413.99609,0.020531982,NA,9,0,4
1772,DJ3,114.292297,23.161876,114.32375,23.15625,3279.537707,NA,340,21578.62305,4701.779785,NA,9,0,1
1773,Site M_mainsteam,112.773149,23.165437,112.80625,23.14625,4005.011611,NA,1090,47413.99609,-122620.4141,NA,9,0,4
1774,Xijiang River - Makou,112.3427,23.1661,112.3320833,23.17708333,1635.660362,350000,1150,563.3294678,-79072.05469,NA,6,0.051937,13
1779,Xi-10,112.805662,23.195756,112.80625,23.14625,5511.311239,NA,935,47413.99609,820.1342773,NA,9,0,4
1780,"Xijiang River, China",112.80324,23.19588,112.80625,23.14625,5533.367361,NA,910,47413.99609,31543.16211,9,9,0,4
1782,Ganges_G14Ê,90.645,23.2344,90.61208333,23.15208333,9762.841933,NA,4800,1183728.75,2.795905113,NA,11,0,-32
1783,Ganges_G14,90.6419,23.2567,90.54708333,23.23291667,10053.05622,1260000,5500,831832.75,0.223913267,NA,11,0,2
1786,"Xijiang River, China",112.7632,23.2905,112.78375,23.28625,2153.839066,NA,280,7240.407227,0.008088888,NA,8,0,5
1787,Xi-8,112.763233,23.2905,112.78375,23.28625,2150.547356,NA,283,7240.407227,0.008088888,NA,8,0,5
1788,"Xijiang River, China",112.724066,23.314017,112.7670833,23.29291667,4985.961058,NA,510,7077.272461,0.01638036,NA,8,0,4
1789,Xi-7,112.724626,23.315219,112.7670833,23.29291667,5000.580353,NA,510,7077.272461,0.079788364,NA,8,0,4
1791,"Xijiang River, China",111.5222,23.334928,111.52125,23.32625,970.8989112,NA,1170,211.1726532,-13602.63965,NA,6,0.057919,12
1792,Xun-10,111.522768,23.336667,111.52125,23.32625,1169.950199,NA,738,211.1726532,-122997.8984,NA,6,0.057919,12
1793,Ganges_T6Ê,90.6119,23.3464,90.53708333,23.28791667,10043.98313,NA,2600,831796.5625,3.778677225,NA,11,0,8
1794,"Xijiang River, China",110.895139,23.348289,110.91875,23.35375,2488.48176,NA,250,9352.341797,9345.388672,8,8,0,12
1795,Xun-5,110.894687,23.3486,110.9195833,23.35375,2608.231257,NA,261,9352.524414,0.033868317,NA,8,0,12
1796,DJ46,113.847895,23.356984,113.8354167,23.34125,2166.61271,NA,250,2876.54541,0.008364928,NA,7,0,6
1797,Xun-4,110.858558,23.361752,110.91375,23.37791667,5920.022722,NA,1168,9365.324219,-0.290847242,NA,8,0,17
1798,"Xijiang River, China",110.8578,23.3636,110.91375,23.37791667,5935.308678,NA,1200,9365.324219,-0.232751623,NA,8,0,17
1799,"Xijiang River, China",110.0809,23.37283,110.09875,23.39958333,3492.247043,NA,410,84938.82031,0.007933557,NA,10,0,22
1800,Qian-8,110.083167,23.374022,110.09875,23.39958333,3260.638365,NA,403,84938.82031,66117.28906,10,10,0,22
1802,"Xijiang River, China",110.917,23.390279,110.91375,23.37791667,1415.666803,NA,1010,9365.324219,-1228.694702,NA,8,0,17
1803,Xun-6,110.917302,23.391436,110.91375,23.37791667,1548.107751,NA,1014,9365.324219,-8.010076523,NA,8,0,17
1804,Xijiang River - X,110.9434,23.3976,110.91375,23.37791667,3738.797511,NA,1300,9365.324219,-37418.75781,NA,8,0,17
1805,DJ39,114.598905,23.403252,114.5929167,23.38875,1726.3994,NA,180,18847.38477,15807.06348,9,9,0,37
1806,"Xijiang River, China",110.06963,23.410478,110.09875,23.39958333,3212.615486,NA,330,84938.82031,-14449.77734,NA,10,0,22
1807,Qian-3,110.070662,23.411144,110.0779167,23.38541667,2958.30546,NA,312,79940.21094,-161613.3125,10,10,0,28
1810,Xun-3,110.538254,23.423432,110.5329167,23.42708333,680.0247994,NA,885,1245.563354,0.027450211,NA,6,0.023168,16
1811,Xijiang River - Wuzhou,111.1665,23.4247,111.2470833,23.43041667,8255.56318,310000,1100,675.8681641,-60977.25391,2,6,0.075741,9
1812,"Xijiang River, China",110.5379,23.42578,110.5329167,23.42708333,529.2889648,NA,870,1245.563354,-15.13572025,NA,6,0.023168,16
1813,"Xijiang River, China",110.5323,23.42657,110.5329167,23.42708333,85.04686525,NA,650,1245.563354,1245.549805,6,6,0.023168,16
1814,Xun-1,110.533647,23.427972,110.5329167,23.42708333,123.9000999,NA,644,1245.563354,-1111.693481,6,6,0.023168,16
1817,Qian-9,110.126064,23.435017,110.1579167,23.46041667,4310.078688,NA,437,152.2193604,-29724.51172,NA,5,0.080069,32
1818,"Xijiang River, China",110.1255,23.43505,110.1579167,23.46041667,4351.33073,NA,460,152.2193604,-196316.9531,11,5,0.080069,32
1819,"Xijiang River, China",112.8816,23.4394,112.88375,23.43625,413.7385259,NA,470,39325.15625,2442.685059,NA,9,0,0
1820,Xi-9,112.882068,23.439513,112.88375,23.43625,401.810951,NA,485,39325.15625,12058.07617,1,9,0,0
1821,Site X_mainsteam,110.713985,23.44469,110.74375,23.46958333,4113.176154,NA,1160,3900.968994,-68518.48438,11,7,0.008274,10
1822,Site W_mainsteam,111.483167,23.447982,111.49875,23.43208333,2380.189377,NA,930,11614.49707,-104419.2578,11,9,0,8
1823,"Xijiang River, China",111.50276,23.45145,111.5004167,23.43708333,1617.097587,NA,170,11614.1748,10728.77051,9,9,0.001082,11
1824,Xun-9,111.502923,23.451498,111.5020833,23.44041667,1236.545465,NA,130,11613.87402,10728.77051,9,9,0.009102,12
1825,Xiuguluan River-1,121.490298,23.466652,121.4929167,23.46625,271.1176882,NA,175,1791.278809,0.189582467,NA,7,0,2
1827,Ganges_G13Ê,90.2553,23.4722,90.20208333,23.50541667,6572.067833,NA,5500,919669.0625,0.018683806,NA,11,0,2
1829,Guijiang River (Summer),111.30635,23.47734,111.30875,23.47208333,634.4093605,NA,150,18792.48438,0.022476824,NA,8,0.009738,16
1832,r121,116.158809,23.496922,116.15875,23.49708333,18.94267084,NA,195,2055.618652,2055.618652,7,7,0,6
1835,Hejiang River,111.52835,23.50483,111.5120833,23.49958333,1760.299364,9050,180,11550.67871,11286.94824,9,9,0,27
1836,Gui River,111.328461,23.507501,111.31625,23.49541667,1833.998251,NA,188.2,18779.79688,18773.58398,8,8,0,11
1837,H_Hejiang_trib.,111.577421,23.51594,111.56125,23.53041667,2306.809557,NA,235,9117.019531,2497.31665,NA,8,0,30
1839,r25,111.309722,23.520172,111.3179167,23.50458333,1926.409971,NA,200,18776.87305,0.01823966,NA,8,0,10
1840,"Xijiang River, China",110.3284,23.537274,110.27625,23.58458333,7486.809602,NA,870,406.2087708,0.022001406,NA,6,0,18
1841,"Xijiang River, China",110.346047,23.540285,110.3829167,23.54375,3782.418843,NA,540,331.4691772,-64390.53516,1,6,0.052127,27
1842,Guijiang River,111.2134,23.5451,111.23625,23.53125,2795.58796,19300,310,18310.97852,0.070704468,NA,8,0,6
1843,Ganges_T3Ê,90.5792,23.5489,90.58291667,23.45875,10042.62174,NA,1300,68491.84375,1981.065918,NA,10,0,-8
1844,r24,111.137806,23.572327,111.1579167,23.56875,2090.208798,NA,240,18183.42383,1741.033691,NA,8,0,10
1846,Ganges_T5Ê,90.5603,23.5783,90.58375,23.49541667,9531.871073,NA,1760,66117.32813,71.58007813,NA,10,0,-9
1848,R136,107.2082,23.58194,107.2220833,23.56708333,2177.532792,NA,235,25468.83398,23614.59375,9,9,0,99
1850,Ganges_T4Ê,90.4744,23.5936,90.50708333,23.60875,3736.251358,NA,400,6888.030762,1241.334229,NA,8,0,3
1852,Qian-2,109.647493,23.60406,109.6720833,23.59708333,2625.902691,NA,491,147.1411591,-111273.5469,NA,5,0.072495,49
1853,"Xijiang River, China",109.6477,23.60415,109.6720833,23.59708333,2608.741874,NA,500,147.1411591,-1446.294189,NA,5,0.072495,49
1854,DJ42,114.237785,23.62673,114.2295833,23.62041667,1092.540744,NA,110,1099.848877,1095.613159,7,7,0,50
1855,Ganges_T2Ê,90.6253,23.6494,90.67791667,23.68458333,6642.20855,NA,1100,59426.54297,0.015507052,NA,10,0,2
1858,r119,116.649168,23.660583,116.6445833,23.65458333,815.2259727,NA,650,29211.21484,16538.21094,9,9,0,9
1859,"Xijiang River, China",109.669,23.66708,109.6654167,23.68375,1891.313662,NA,390,47.83827209,-740.90271,NA,5,0.086879,62
1860,Qian-1,109.668735,23.66713,109.6654167,23.68375,1880.805952,NA,387,47.83827209,-740.90271,NA,5,0.086879,62
1866,Ganges_G13,90.392282,23.710162,90.39375,23.71041667,152.2850704,NA,220,4699.759766,4171.54248,8,8,0,6
1868,DJ16,114.660309,23.725325,114.6695833,23.72541667,945.2141761,NA,130,5754.782227,5747.312988,8,8,0,28
1869,r23,111.040513,23.725603,111.06875,23.71875,2977.138964,NA,300,17528.23828,3757.148682,NA,8,0,25
1872,G_Guijiang_trib.,111.03127,23.761369,111.04125,23.73875,2715.519842,NA,310,17435.77539,0.064844847,NA,8,0,25
1873,Ganges_G12Ê,89.7875,23.7692,89.85958333,23.72875,8615.193561,NA,3000,1131245.625,0.00826377,NA,11,0,1
1881,"Xijiang River, China",109.5313,23.84252,109.5220833,23.81291667,3426.471823,NA,410,58054.30078,0.028595941,NA,9,0,44
1882,Hongshui-9,109.530532,23.842835,109.5220833,23.81291667,3439.820605,NA,410,58054.30078,58037.29297,9,9,0,44
1886,Zhang River,117.37,23.949,117.37625,23.94791667,647.185813,NA,174.2,819.1057739,738.548645,7,7,0,5
1894,Ganges_G11Ê,89.0281,24.0414,89.02208333,24.09208333,5675.089477,NA,1730,756432,455.9894104,NA,11,0,5
1895,Ganges_G11,89.0244,24.0653,88.99375,24.14708333,9622.040266,NA,1300,778235.4375,4264.019531,1,11,0,7
1896,Ganges River,89.029984,24.068121,88.99375,24.14708333,9529.961067,1050000,1450,778235.4375,1605.983154,NA,11,0,7
1897,r118,116.496653,24.068973,116.49625,24.04291667,2900.867025,NA,390,27150.84766,3371.235107,NA,9,0.002164,29
1898,r22,110.804512,24.079392,110.82625,24.06625,2649.851356,NA,320,15287.20508,0.019888483,NA,8,0,48
1899,DJ18,115.2465,24.102911,115.2354167,24.09625,1348.428974,NA,265,7735.846191,450.786377,3,8,0,60
1900,Dadu River,120.592464,24.104742,120.58125,24.10708333,1168.900022,NA,124,1992.011841,0.177548975,1,7,0,16
1908,r21,110.81779,24.204807,110.8270833,24.17875,3050.295989,NA,310,14995.70703,0.010010436,NA,8,0,49
1918,r114,116.151239,24.282072,116.1745833,24.29291667,2658.575392,NA,270,8206.426758,634.7684937,NA,8,0,74
1919,DJ20,115.14412,24.28487,115.15125,24.27708333,1129.071662,NA,120,1640.862793,0.391324282,NA,7,0,84
1920,R21,109.4176,24.32657,109.4570833,24.29125,5612.8187,NA,570,45489.30859,0.054859176,NA,9,0,66
1921,R95,109.4162,24.32949,109.41625,24.32958333,11.56158025,NA,560,45053.08594,45053.08594,9,9,0,64
1923,r117,116.535242,24.34572,116.5495833,24.31625,3588.636553,NA,380,25946.22852,0.008009255,NA,9,0,38
1926,Jiulong River-37,117.903,24.359,117.90375,24.37041667,1273.171118,NA,200,722.7548218,0.008478652,NA,6,0,2
1928,Ganges_T1Ê,89.8022,24.385,89.78708333,24.40041667,2300.874636,NA,4200,458820.5938,0.017483277,NA,10,0,8
1929,Ganges_T1,89.8017,24.3853,89.78708333,24.40041667,2242.253687,NA,2630,458820.5938,0.017483277,NA,10,0,8
1930,DJ21,115.324793,24.389032,115.3195833,24.37708333,1431.161783,NA,150,5312.149414,0.411469072,NA,8,0,105
1932,Jiulong River-39,117.859,24.424,117.8354167,24.43541667,2707.107942,NA,290,10776.51563,0.062236022,NA,8,0,1
1933,Jiulong River-40,117.865,24.431,117.82625,24.44458333,4208.221653,NA,500,12495.5,NA,NA,8,0,9
1934,Jiulong River-41,117.886,24.438,117.85875,24.43208333,2839.204319,NA,330,9041.507813,NA,NA,8,0,2
1936,Jiulong River-38,117.793,24.467,117.8029167,24.46458333,1040.186496,NA,410,12342.91895,0.007932001,NA,8,0,0
1937,r104,117.80404,24.475907,117.8029167,24.46458333,1265.672715,NA,260,12342.91895,0.00782122,NA,8,0,0
1938,Jiulong River-42,117.898107,24.478153,117.8970833,24.47958333,190.0218078,NA,330,115.8218918,0.009322099,NA,5,0,1
1940,Jiulong River-10,117.752,24.486,117.74125,24.48125,1210.655533,NA,240,3935.929688,1223.742554,NA,7,0,2
1941,W11-W14,117.755663,24.486069,117.7820833,24.48041667,2749.604203,14740,300,3961.403564,2405.719971,NA,7,0,16
1943,Jiulong River-9,117.692,24.495,117.67625,24.48875,1740.618684,NA,300,3782.592773,226.5471649,NA,7,0,2
1944,"Xijiang River, China",108.629,24.50217,108.6404167,24.50208333,1156.488202,NA,120,12343.05957,0.008921006,NA,8,0,122
1947,r116,116.137694,24.508331,116.15875,24.49875,2384.644392,NA,240,3612.223877,0.028472476,NA,8,0,93
1948,Jiulong River-33,117.784898,24.517353,117.7854167,24.51875,164.1461463,NA,240,9707.327148,0.013704434,NA,8,0,13
1953,Hongshui-8,109.250704,24.53417,109.2404167,24.50791667,3102.675888,NA,446,44362.84375,0.021592168,NA,9,0,70
1954,"Xijiang River, China",109.2494,24.5347,109.2404167,24.50791667,3117.236941,NA,440,44362.84375,0.013785948,NA,9,0,70
1955,"Xijiang River, China",109.2439,24.53875,109.2470833,24.52208333,1883.125218,NA,200,44351.37891,0.021574896,NA,9,0,89
1957,Hongshui-6,109.244885,24.539402,109.2470833,24.52208333,1940.716846,NA,236,44351.37891,16382.15625,8,9,0,89
1959,Hongshui-7,109.265272,24.54436,109.2520833,24.53625,1612.050442,NA,258,44343.27344,25267.51172,9,9,0,78
1960,"Xijiang River, China",109.2651,24.54497,109.2520833,24.53625,1636.978531,NA,270,44343.27344,25267.51172,9,9,0,78
1962,Jiulong River-32,117.738,24.557,117.7354167,24.55708333,261.7280266,NA,290,9513.429688,4512.876953,NA,8,0,5
1964,Jiulong River-8,117.586,24.562,117.58875,24.55291667,1048.787879,NA,180,3581.927734,3138.446289,7,7,0,6
1966,"Xijiang River, China",108.4723,24.56908,108.48625,24.56708333,1429.701989,NA,150,12113.26367,0.015648367,NA,8,0,144
1967,Hongshui-4,108.471543,24.569255,108.48625,24.56708333,1508.455347,NA,154,12113.26367,0.091947652,NA,8,0,144
1970,r103,117.571932,24.575497,117.5745833,24.57375,331.4589309,NA,100,3466.648193,0.012894869,NA,7,0,8
1971,Jiulong River-7,117.454,24.579,117.4645833,24.57291667,1267.477896,NA,130,1128.556641,0.007957648,NA,6,0,17
1973,r110,116.609525,24.599878,116.61375,24.56791667,3583.533171,NA,365,9183.921875,616.3695679,NA,8,0,82
1975,r20,110.672251,24.610676,110.6754167,24.59208333,2094.380601,NA,210,12200.40918,0.008403811,NA,8,0,93
1976,r19,110.594615,24.614659,110.60625,24.61791667,1232.069383,NA,125,2037.996948,1985.22583,7,7,0,98
1978,Beipan-18,106.022675,24.638581,106.0329167,24.65625,2223.167238,NA,231,50422.07813,0.084038988,NA,9,0,347
1979,r18,110.651674,24.648487,110.63875,24.64125,1535.887573,NA,170,4269.378906,0.039373063,NA,7,0,90
1980,Nanpan-9,104.483571,24.652194,104.49125,24.66125,1272.725858,NA,131,29231.54883,5346.231445,8,9,0,762
1981,Nanpan-10,104.478431,24.655748,104.49125,24.66125,1434.231918,NA,176,29231.54883,14467.8291,NA,9,0,762
1982,NPJ-5,104.478153,24.655806,104.49125,24.66125,1457.015058,NA,180,29231.54883,19712.70508,9,9,0,762
1983,r17,110.605679,24.657481,110.6070833,24.64291667,1627.508068,NA,170,5839.524414,0.039731033,NA,8,0,110
1984,Jiulong River-1,117.2301,24.659,117.23625,24.65041667,1140.220827,NA,130,710.3482666,517.4161377,NA,6,0,106
1985,Jiulong River-30,117.626,24.66,117.6354167,24.65041667,1430.284056,NA,170,8434.081055,7290.40625,8,8,0,9
1986,Li River,110.600791,24.676254,110.60875,24.66291667,1688.95804,NA,170,5828.078125,0.013496245,NA,8,0,104
1988,Lijiang River (PY),110.6001,24.67694,110.60625,24.65875,2118.320736,NA,220,5834.375488,0.00875573,NA,8,0,104
1989,Guijiang PY,110.599722,24.676944,110.60625,24.65875,2130.288254,18790,220,5834.375488,0.040306494,NA,8,0,104
1992,"Xijiang River, China",108.0354,24.70527,108.0445833,24.70375,944.0078885,NA,100,5759.060547,0.033017926,NA,8,0,200
1993,Hongshui-3,108.03561,24.705621,108.0454167,24.70291667,1036.443903,NA,104,5759.123047,0.033017926,NA,8,0,196
1995,Jiulong River-29,117.604487,24.744054,117.6120833,24.73291667,1458.409035,NA,150,8204.049805,0.028610231,NA,8,0,18
1996,r100,117.59831,24.749943,117.5995833,24.74958333,134.8094391,NA,120,8195.789063,0.024338007,NA,8,0,13
1999,NPJ-4,104.539008,24.772623,104.5270833,24.74041667,3782.421769,NA,400,7197.620117,5550.353027,8,8,0,762
2000,r15,110.535484,24.77527,110.54625,24.77875,1155.043231,NA,120,5608.808105,5602.630371,8,8,0,103
2002,Zhongtan,102.610073,24.778588,102.57125,24.79041667,4138.737951,NA,415,2939.287354,2484.764404,8,8,0,1892
2004,Haikou,102.60261,24.783011,102.58875,24.78791667,1503.448991,NA,160,2912.827881,0.050121009,1,8,0,1888
2005,R131,113.588,24.78996,113.57875,24.77291667,2115.084805,NA,330,14672.3584,11230.38672,9,9,0,53
2006,Nanpan-13,105.0168,24.790508,105.0254167,24.81875,3262.230787,NA,525,37098.91016,20317.76367,9,9,0,759
2009,Jiulong River-28,117.601648,24.808632,117.6020833,24.78625,2491.941198,NA,250,8118.511719,7387.496094,8,8,0,22
