site_numeric,continent,COMID,lengthkm,slope_grades,upstream_area_grades,order_grades,NextDownID,distance_snapped,lat,lon,slope,q_jan,q_feb,q_mar,q_apr,q_may,q_jun,q_jul,q_aug,q_sep,q_oct,q_nov,q_dec,runoff_yr
3840,Asia,43047214,6506,2.31E-04,10696971,4,-1,42.22244574,121.266319,31.501566,2.31E-04,6.637859344,7.447064877,12.84953117,12.28127289,12.9674778,26.04885483,39.02144623,29.5374012,20.67776299,9.684145927,6.468458652,4.922900677,0.244305684
3841,Asia,43048324,2619.7,1.53E-04,251323.2,1,-1,6117.881208,121.948738,31.515154,1.53E-04,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,0.262177741
3842,Asia,43048217,4638.5,0,420429.3,1,-1,43.9865365,121.71757,31.516512,0,0.161103413,0.172838509,0.292325109,0.284652919,0.303965539,0.774406612,1.206936359,0.859617293,0.58589977,0.290283591,0.169244945,0.121455982,0.262177741
3843,Asia,43048217,4638.5,0,420429.3,1,-1,166.9779439,121.716784,31.518213,0,0.161103413,0.172838509,0.292325109,0.284652919,0.303965539,0.774406612,1.206936359,0.859617293,0.58589977,0.290283591,0.169244945,0.121455982,0.262177741
3844,Asia,43048217,4638.5,0,420429.3,1,-1,167.7117108,121.7169,31.518383,0,0.161103413,0.172838509,0.292325109,0.284652919,0.303965539,0.774406612,1.206936359,0.859617293,0.58589977,0.290283591,0.169244945,0.121455982,0.262177741
3845,Asia,43049629,10211.1,0.00125354,88189912,5,213027,17.64380045,104.716216,31.519841,0.00125354,72.95335388,79.21617889,105.7221451,153.0938721,191.61026,188.1554565,260.0219421,263.192749,242.2167816,160.6040802,110.9525452,83.37494659,0.047745972
3846,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,1623.839112,120.305222,31.521469,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3847,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,620.8133271,120.334706,31.5245,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3848,Asia,43050309,7573.5,0.004053594,10196857,3,165747,59.91676098,109.621035,31.525309,0.004053594,10.6627264,9.891470909,11.51695824,18.06759071,27.73389626,39.14552689,59.76985168,47.85771179,47.75965881,32.88456345,20.38096046,13.43961716,0.102071827
3849,Asia,43050309,7573.5,0.004053594,10196857,3,165747,59.44284166,109.62104,31.52531,0.004053594,10.6627264,9.891470909,11.51695824,18.06759071,27.73389626,39.14552689,59.76985168,47.85771179,47.75965881,32.88456345,20.38096046,13.43961716,0.102071827
3850,Asia,43048227,121.7,0,185948.9,1,170006,1641.337115,120.260528,31.526889,0,0.115086146,0.131544605,0.2090424,0.189448744,0.233304799,0.48205924,0.47017467,0.39549005,0.231336549,0.1146015,0.108983599,0.067064375,0.196609709
3851,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,984.7736997,120.304804,31.528164,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3852,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,2051.211021,120.285093,31.531469,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3853,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,15.38115263,120.325105,31.532638,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3854,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,74.16627854,120.319,31.534,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3855,Asia,43047717,38696.8,0.00743731,5772567,3,167486,5.114100112,109.611077,31.535879,0.00743731,5.8826437,5.396687984,6.400625229,10.37505531,16.12071228,22.49318504,34.94636917,27.74951553,27.69800758,18.98871803,11.54336166,7.526602745,0.108238325
3856,Asia,43047717,38696.8,0.00743731,5772567,3,167486,40.0926406,109.621667,31.536389,0.00743731,5.8826437,5.396687984,6.400625229,10.37505531,16.12071228,22.49318504,34.94636917,27.74951553,27.69800758,18.98871803,11.54336166,7.526602745,0.108238325
3857,Asia,43047717,38696.8,0.00743731,5772567,3,167486,53.89345061,109.617884,31.537015,0.00743731,5.8826437,5.396687984,6.400625229,10.37505531,16.12071228,22.49318504,34.94636917,27.74951553,27.69800758,18.98871803,11.54336166,7.526602745,0.108238325
3858,Asia,43047717,38696.8,0.00743731,5772567,3,167486,53.55986555,109.617894,31.537018,0.00743731,5.8826437,5.396687984,6.400625229,10.37505531,16.12071228,22.49318504,34.94636917,27.74951553,27.69800758,18.98871803,11.54336166,7.526602745,0.108238325
3859,Asia,43047130,18436.9,5.15E-04,2102019.2,2,194546,2.30610634,116.774751,31.537282,5.15E-04,0.390556812,1.254817963,2.787309885,2.83326745,2.611093521,4.017982006,6.706984997,3.467885971,1.973603725,0.965085745,0.71377492,0.365259081,0.132032055
3860,Asia,43047680,11907.6,0.008389584,4079130.5,2,167486,28.38637287,109.6253,31.5375,0.008389584,4.347788334,4.095039368,4.686903954,7.046807289,10.64898396,15.3173666,22.75523758,18.42650223,18.40962982,12.72150803,8.051377296,5.377569675,0.102071827
3861,Asia,43047130,18436.9,5.15E-04,2102019.2,2,194546,34.02077562,116.775475,31.538622,5.15E-04,0.390556812,1.254817963,2.787309885,2.83326745,2.611093521,4.017982006,6.706984997,3.467885971,1.973603725,0.965085745,0.71377492,0.365259081,0.132032055
3862,Asia,43048240,3913.9,7.66E-05,355000.2,1,197426,30.00493467,117.109436,31.539315,7.66E-05,0.162769169,0.206874549,0.286468267,0.306603014,0.332752049,0.472128004,0.698287368,0.456844151,0.314377159,0.214990243,0.183873579,0.147382051,0.105373663
3863,Asia,43048338,6053.9,4.29E-04,383314.6,1,-1,3620.003234,121.839913,31.539485,4.29E-04,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,0.262177741
3864,Asia,43048338,6053.9,4.29E-04,383314.6,1,-1,3619.69965,121.839919,31.539493,4.29E-04,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,1.00E-09,0.262177741
3865,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,753.3842729,120.294117,31.540438,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3866,Asia,43050017,14159.1,0,860906.8,2,186627,651.3125837,120.224857,31.540811,0,0.525250614,0.617203176,0.966629267,0.880717635,1.038126707,1.9058882,2.015978575,1.580783963,1.023729205,0.504498899,0.488876075,0.322999269,0.196609709
3867,Asia,43050017,14159.1,0,860906.8,2,186627,2417.005263,120.253368,31.540829,0,0.525250614,0.617203176,0.966629267,0.880717635,1.038126707,1.9058882,2.015978575,1.580783963,1.023729205,0.504498899,0.488876075,0.322999269,0.196609709
3868,Asia,43048240,3913.9,7.66E-05,355000.2,1,197426,14.93013906,117.10801,31.54095,7.66E-05,0.162769169,0.206874549,0.286468267,0.306603014,0.332752049,0.472128004,0.698287368,0.456844151,0.314377159,0.214990243,0.183873579,0.147382051,0.105373663
3869,Asia,43048367,15435.9,0.001004155,486687.7,1,200366,13.00893143,117.97947,31.54095,0.001004155,0.190026596,0.296214163,0.506460249,0.505436122,0.555948615,1.060462952,1.760733128,0.796993434,0.400203317,0.221494317,0.198583677,0.13182795,0.117610015
3870,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,1533.759407,120.282763,31.540972,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3871,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,16.97925463,120.303386,31.541379,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3872,Asia,43050017,14159.1,0,860906.8,2,186627,1088.470807,120.227494,31.544085,0,0.525250614,0.617203176,0.966629267,0.880717635,1.038126707,1.9058882,2.015978575,1.580783963,1.023729205,0.504498899,0.488876075,0.322999269,0.196609709
3873,Asia,43047429,22216.2,9.45E-05,3903950,3,218426,49.5568545,118.318616,31.544554,9.45E-05,1.586586475,2.410399437,4.302668095,4.220984936,4.863749504,8.511719704,15.25686741,7.064607143,3.829379797,1.958914161,1.730670094,1.163758397,0.149879674
3874,Asia,43047429,22216.2,9.45E-05,3903950,3,218426,52.66855004,118.316754,31.54464,9.45E-05,1.586586475,2.410399437,4.302668095,4.220984936,4.863749504,8.511719704,15.25686741,7.064607143,3.829379797,1.958914161,1.730670094,1.163758397,0.149879674
3875,Asia,43047047,8628.2,2.32E-04,15512209,3,198686,9.886346165,117.224063,31.544676,2.32E-04,3.678115845,8.087303162,16.66296577,17.61032867,17.40640068,22.54023743,44.33345795,22.20144653,14.36955166,6.74791193,5.520299435,3.766891479,0.105373663
3876,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,2447.116006,120.26607,31.545,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3877,Asia,43047083,9841.5,2.03E-04,9468797,3,196286,43.0864939,116.987122,31.546462,2.03E-04,1.902740717,5.469307423,11.78337574,11.87602997,11.3664341,16.15143204,28.70140266,14.4549427,8.430429459,4.072151661,3.2763834,1.886701703,0.132032055
3878,Asia,43047083,9841.5,2.03E-04,9468797,3,196286,24.52380518,116.987103,31.546762,2.03E-04,1.902740717,5.469307423,11.78337574,11.87602997,11.3664341,16.15143204,28.70140266,14.4549427,8.430429459,4.072151661,3.2763834,1.886701703,0.132032055
3879,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,2250.632681,120.265898,31.547971,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3880,Asia,43046928,7139.5,3.50E-04,128557736,5,207206,55.20041996,118.482743,31.548992,3.50E-04,86.9402771,124.4420929,264.4628296,342.2384338,318.9420166,396.1540222,834.2749634,331.9290771,257.9785156,119.0448303,84.65132904,76.11539459,0.149879674
3881,Asia,43050017,14159.1,0,860906.8,2,186627,1413.567502,120.22112,31.549343,0,0.525250614,0.617203176,0.966629267,0.880717635,1.038126707,1.9058882,2.015978575,1.580783963,1.023729205,0.504498899,0.488876075,0.322999269,0.196609709
3882,Asia,43047020,15110.7,0,68909320,5,200246,30.70146477,117.885362,31.550046,0,21.8325119,32.96470261,66.56468201,78.66079712,80.48371887,98.93869019,213.0654602,109.3078079,75.98706818,35.65913773,28.81100464,21.5465126,0.117610015
3883,Asia,43050017,14159.1,0,860906.8,2,186627,1761.298556,120.22959,31.550235,0,0.525250614,0.617203176,0.966629267,0.880717635,1.038126707,1.9058882,2.015978575,1.580783963,1.023729205,0.504498899,0.488876075,0.322999269,0.196609709
3884,Asia,43046835,10133,2.96E-04,512010144,6,217466,3.879828653,106.044208,31.551188,2.96E-04,247.4506683,236.2954254,298.2270813,439.8169861,630.9683838,699.4677734,991.8900757,999.2427368,1080.971069,793.7128906,445.9813538,290.3907776,0.090048615
3885,Asia,43048217,4638.5,0,420429.3,1,-1,4470.847432,121.743629,31.551438,0,0.161103413,0.172838509,0.292325109,0.284652919,0.303965539,0.774406612,1.206936359,0.859617293,0.58589977,0.290283591,0.169244945,0.121455982,0.262177741
3886,Asia,43047680,11907.6,0.008389584,4079130.5,2,167486,9.904425535,109.640105,31.551607,0.008389584,4.347788334,4.095039368,4.686903954,7.046807289,10.64898396,15.3173666,22.75523758,18.42650223,18.40962982,12.72150803,8.051377296,5.377569675,0.102071827
3887,Asia,43050017,14159.1,0,860906.8,2,186627,2481.21574,120.241314,31.552289,0,0.525250614,0.617203176,0.966629267,0.880717635,1.038126707,1.9058882,2.015978575,1.580783963,1.023729205,0.504498899,0.488876075,0.322999269,0.196609709
3888,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,874.4893858,120.280575,31.5523,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3889,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,775.4651031,120.281027,31.553221,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3890,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,721.2298022,120.2814,31.5536,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3891,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,634.684419,120.282,31.5542,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3892,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,1332.974667,120.272192,31.555042,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3893,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,3065.658031,120.24868,31.555331,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3894,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,1443.931772,120.270222,31.55559,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3895,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,28.45115181,120.290301,31.555599,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3896,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,2387.644611,120.256338,31.556477,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3897,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,217.4726894,120.284547,31.557547,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3898,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,1055.565379,120.272949,31.558248,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3899,Asia,43050310,27511.1,2.18E-05,11456440,3,176547,956.6083319,120.296,31.563,2.18E-05,6.597364902,7.281737328,13.04945183,11.87548733,15.33374119,25.948843,37.35879517,25.5249958,17.57571602,7.155156136,6.672404766,4.527904987,0.196609709
3900,Asia,43047717,38696.8,0.00743731,5772567,3,167486,44.91495108,109.570861,31.565183,0.00743731,5.8826437,5.396687984,6.400625229,10.37505531,16.12071228,22.49318504,34.94636917,27.74951553,27.69800758,18.98871803,11.54336166,7.526602745,0.108238325
3901,Asia,43047680,11907.6,0.008389584,4079130.5,2,167486,36.79184752,109.653107,31.572596,0.008389584,4.347788334,4.095039368,4.686903954,7.046807289,10.64898396,15.3173666,22.75523758,18.42650223,18.40962982,12.72150803,8.051377296,5.377569675,0.102071827
3902,Asia,43047680,11907.6,0.008389584,4079130.5,2,167486,41.26274458,109.653395,31.572822,0.008389584,4.347788334,4.095039368,4.686903954,7.046807289,10.64898396,15.3173666,22.75523758,18.42650223,18.40962982,12.72150803,8.051377296,5.377569675,0.102071827
3903,Asia,43047717,38696.8,0.00743731,5772567,3,167486,55.46224247,109.431915,31.577186,0.00743731,5.8826437,5.396687984,6.400625229,10.37505531,16.12071228,22.49318504,34.94636917,27.74951553,27.69800758,18.98871803,11.54336166,7.526602745,0.108238325
3904,Asia,43047020,15110.7,0,68909320,5,200246,44.44194364,117.86074,31.5821,0,21.8325119,32.96470261,66.56468201,78.66079712,80.48371887,98.93869019,213.0654602,109.3078079,75.98706818,35.65913773,28.81100464,21.5465126,0.117610015
3905,Asia,43047863,17893.4,0.009226884,2192967.5,2,159206,14.56805273,109.29068,31.587588,0.009226884,2.276965618,2.046250343,2.436256886,4.019135952,6.297700882,8.741353035,13.93298912,11.03333664,11.04149055,7.532672405,4.505479336,2.948374033,0.108238325
3906,Asia,43048309,15810.3,6.33E-06,902054.6,1,139166,1131.952447,121.5585,31.5889,6.33E-06,0.507416785,0.545719564,0.936421037,0.918708801,0.973555207,2.321316719,3.966513395,2.734723568,1.935748577,0.9347471,0.544410646,0.39378956,0.262177741
3907,Asia,43047863,17893.4,0.009226884,2192967.5,2,159206,92.73569386,109.204444,31.589167,0.009226884,2.276965618,2.046250343,2.436256886,4.019135952,6.297700882,8.741353035,13.93298912,11.03333664,11.04149055,7.532672405,4.505479336,2.948374033,0.108238325
3908,Asia,43047863,17893.4,0.009226884,2192967.5,2,159206,73.77190392,109.267568,31.590257,0.009226884,2.276965618,2.046250343,2.436256886,4.019135952,6.297700882,8.741353035,13.93298912,11.03333664,11.04149055,7.532672405,4.505479336,2.948374033,0.108238325
3909,Asia,43048309,15810.3,6.33E-06,902054.6,1,139166,2.371726981,121.5293,31.5924,6.33E-06,0.507416785,0.545719564,0.936421037,0.918708801,0.973555207,2.321316719,3.966513395,2.734723568,1.935748577,0.9347471,0.544410646,0.39378956,0.262177741
3910,Asia,43048309,15810.3,6.33E-06,902054.6,1,139166,1106.610481,121.487427,31.601037,6.33E-06,0.507416785,0.545719564,0.936421037,0.918708801,0.973555207,2.321316719,3.966513395,2.734723568,1.935748577,0.9347471,0.544410646,0.39378956,0.262177741
3911,Asia,43048047,11109.3,0.018642081,1062103.9,2,145226,13.34689713,109.132842,31.602193,0.018642081,1.124123335,1.001993895,1.1870507,1.955322504,3.068289518,4.264359951,6.865198135,5.443250656,5.454874039,3.716533422,2.216232538,1.458512306,0.108238325
3912,Asia,43048309,15810.3,6.33E-06,902054.6,1,139166,1236.534411,121.532394,31.60416,6.33E-06,0.507416785,0.545719564,0.936421037,0.918708801,0.973555207,2.321316719,3.966513395,2.734723568,1.935748577,0.9347471,0.544410646,0.39378956,0.262177741
3913,Asia,43047680,11907.6,0.008389584,4079130.5,2,167486,11.38201323,109.675541,31.604549,0.008389584,4.347788334,4.095039368,4.686903954,7.046807289,10.64898396,15.3173666,22.75523758,18.42650223,18.40962982,12.72150803,8.051377296,5.377569675,0.102071827
3914,Asia,43047680,11907.6,0.008389584,4079130.5,2,167486,9.507431935,109.675645,31.604679,0.008389584,4.347788334,4.095039368,4.686903954,7.046807289,10.64898396,15.3173666,22.75523758,18.42650223,18.40962982,12.72150803,8.051377296,5.377569675,0.102071827
3915,Asia,43048478,2639.5,0.039818165,234377.9,1,145226,13.64002373,109.1663,31.608056,0.039818165,0.247327581,0.22074689,0.262415558,0.432785571,0.678003073,0.942547321,1.512475848,1.198498607,1.20178771,0.817761779,0.487122089,0.320596516,0.108238325
3916,Asia,43048433,13182.9,0,365082.2,1,208586,996.0946621,120.737217,31.612637,0,0.286924213,0.329093933,0.501013279,0.469246328,0.547475994,1.081779003,1.069907784,0.967921972,0.629888654,0.319054365,0.301715314,0.190994233,0.215770396
3917,Asia,43047806,10869.5,1.56E-04,3871841.2,3,200186,348.7977107,117.797228,31.614921,1.56E-04,1.258787036,1.912275314,3.131091118,3.475757837,3.732491016,6.179881096,12.16509438,5.858308792,3.050329208,1.550741911,1.48979044,0.937330902,0.117610015
3918,Asia,43047806,10869.5,1.56E-04,3871841.2,3,200186,414.7161924,117.798505,31.616151,1.56E-04,1.258787036,1.912275314,3.131091118,3.475757837,3.732491016,6.179881096,12.16509438,5.858308792,3.050329208,1.550741911,1.48979044,0.937330902,0.117610015
3919,Asia,43047082,20702,0.001932177,10580738,3,197306,41.99360837,107.749849,31.617044,0.001932177,13.42390633,11.68028927,12.91725349,16.65813446,24.90674973,33.85152817,71.41413879,64.89105225,66.58101654,47.84724045,25.72129822,17.07423401,0.139612049
3920,Asia,43048478,2639.5,0.039818165,234377.9,1,145226,574.6760261,109.140058,31.618517,0.039818165,0.247327581,0.22074689,0.262415558,0.432785571,0.678003073,0.942547321,1.512475848,1.198498607,1.20178771,0.817761779,0.487122089,0.320596516,0.108238325
3921,Asia,43048616,8987.1,0.050071684,468354.5,1,127106,2.008555222,109.075088,31.61994,0.050071684,0.495417923,0.441755474,0.524092913,0.863121927,1.353606462,1.883139491,3.026188374,2.399051905,2.40489316,1.637683392,0.976189315,0.642685413,0.108238325
3922,Asia,43047819,3861.7,0,2087690.9,2,-1,3721.505229,121.377131,31.628961,0,1.1655761,1.390866756,2.324315786,2.346928835,2.310545206,5.438541412,9.221160889,5.952086926,3.970387936,1.802152634,1.162502289,0.856879234,0.244305684
3923,Asia,43048584,12045.8,2.91E-04,438670.9,1,138626,5393.198458,121.569372,31.629194,2.91E-04,0.249967292,0.267717302,0.45442161,0.442935646,0.473282516,1.190716624,1.89084053,1.338976741,0.920487344,0.453335702,0.264549166,0.189562738,0.262177741
3924,Asia,43048020,13820.5,0.009225417,1445063.4,2,159206,40.04257103,109.238171,31.629607,0.009225417,1.45708406,1.326552749,1.595137954,2.633379936,4.114230156,5.718577862,8.94214344,7.065746307,7.060349464,4.821781635,2.895589113,1.881015182,0.108238325
3925,Asia,43048584,12045.8,2.91E-04,438670.9,1,138626,5072.558642,121.572349,31.630579,2.91E-04,0.249967292,0.267717302,0.45442161,0.442935646,0.473282516,1.190716624,1.89084053,1.338976741,0.920487344,0.453335702,0.264549166,0.189562738,0.262177741
3926,Asia,43048584,12045.8,2.91E-04,438670.9,1,138626,832.4374289,121.682643,31.632174,2.91E-04,0.249967292,0.267717302,0.45442161,0.442935646,0.473282516,1.190716624,1.89084053,1.338976741,0.920487344,0.453335702,0.264549166,0.189562738,0.262177741
3927,Asia,43048584,12045.8,2.91E-04,438670.9,1,138626,847.8576854,121.682834,31.632245,2.91E-04,0.249967292,0.267717302,0.45442161,0.442935646,0.473282516,1.190716624,1.89084053,1.338976741,0.920487344,0.453335702,0.264549166,0.189562738,0.262177741
3928,Asia,43047698,4225.4,0.007809974,2992344,2,162566,28.69214295,109.6697,31.6342,0.007809974,3.111423969,2.933662176,3.40318203,5.202733994,7.903367043,11.31217384,16.76643562,13.50103855,13.47804546,9.301343918,5.845093727,3.870543718,0.102071827
3929,Asia,43048663,9934.9,0.045476097,575159.8,1,129386,1880.883595,109.199636,31.636679,0.045476097,0.606990278,0.541761518,0.643519104,1.061732411,1.663895488,2.311160564,3.712589979,2.94158721,2.949190855,2.007246971,1.195807934,0.786746979,0.108238325
3930,Asia,43048612,6634,1.06E-04,351991.7,1,139166,5483.057224,121.563037,31.643909,1.06E-04,0.200049162,0.238149464,0.391955435,0.393206626,0.389167219,0.984107137,1.513501883,1.010150433,0.645713449,0.301400185,0.195708886,0.142384291,0.262177741
3931,Asia,43048657,42438.4,0.010521138,2489993.5,1,161006,14.75074451,109.661731,31.649299,0.010521138,2.540131092,2.396655083,2.808442354,4.349546432,6.631789207,9.452179909,14.00021172,11.22579002,11.19751453,7.720718384,4.826901913,3.17423296,0.102071827
3932,Asia,43046922,11475.5,2.18E-04,20996780,4,207506,24.5454718,112.169455,31.653538,2.18E-04,3.042362928,4.669664383,8.149550438,11.94987488,15.97511005,16.69292831,27.30120468,26.53692436,17.95741844,10.10973835,6.426448345,3.128338575,0.044115906
3933,Asia,43048627,5702.7,3.51E-05,267510.9,1,149606,91.67409662,121.3994,31.6583,3.51E-05,0.152117655,0.202035949,0.321620256,0.331536233,0.303607345,0.78231132,1.140715241,0.711764634,0.405971318,0.174341351,0.133953378,0.0995607,0.244305684
3934,Asia,43048663,9934.9,0.045476097,575159.8,1,129386,16.30982706,109.168555,31.662353,0.045476097,0.606990278,0.541761518,0.643519104,1.061732411,1.663895488,2.311160564,3.712589979,2.94158721,2.949190855,2.007246971,1.195807934,0.786746979,0.108238325
3935,Asia,43048769,11903.6,6.22E-04,611630.1,1,133706,373.8445556,117.679784,31.662475,6.22E-04,0.185053214,0.293958873,0.489712566,0.551100075,0.609257877,1.085329413,1.878332257,0.881414711,0.432141721,0.237845704,0.21756275,0.131570637,0.117610015
3936,Asia,43048649,3476.1,0.046401931,285499,1,161006,42.82538555,109.670786,31.662691,0.046401931,0.324382156,0.3051337,0.339440733,0.485978514,0.724418998,1.064238191,1.567562222,1.291004539,1.295511365,0.896836698,0.576761127,0.39529416,0.102071827
3937,Asia,43048769,11903.6,6.22E-04,611630.1,1,133706,366.9337423,117.679711,31.662926,6.22E-04,0.185053214,0.293958873,0.489712566,0.551100075,0.609257877,1.085329413,1.878332257,0.881414711,0.432141721,0.237845704,0.21756275,0.131570637,0.117610015
3938,Asia,43048657,42438.4,0.010521138,2489993.5,1,161006,3.326329049,109.551978,31.662976,0.010521138,2.540131092,2.396655083,2.808442354,4.349546432,6.631789207,9.452179909,14.00021172,11.22579002,11.19751453,7.720718384,4.826901913,3.17423296,0.102071827
3939,Asia,43048649,3476.1,0.046401931,285499,1,161006,0.057603501,109.670833,31.663333,0.046401931,0.324382156,0.3051337,0.339440733,0.485978514,0.724418998,1.064238191,1.567562222,1.291004539,1.295511365,0.896836698,0.576761127,0.39529416,0.102071827
3940,Asia,43048657,42438.4,0.010521138,2489993.5,1,161006,69.75516991,109.612675,31.670627,0.010521138,2.540131092,2.396655083,2.808442354,4.349546432,6.631789207,9.452179909,14.00021172,11.22579002,11.19751453,7.720718384,4.826901913,3.17423296,0.102071827
3941,Asia,43048657,42438.4,0.010521138,2489993.5,1,161006,7.340083729,109.609903,31.670767,0.010521138,2.540131092,2.396655083,2.808442354,4.349546432,6.631789207,9.452179909,14.00021172,11.22579002,11.19751453,7.720718384,4.826901913,3.17423296,0.102071827
3942,Asia,43048800,3709.7,0.001051303,264936.4,1,158546,6215.688732,117.113359,31.678127,0.001051303,0.086366221,0.128208563,0.195913285,0.21037668,0.235635072,0.377584338,0.603627086,0.352205634,0.201436415,0.115391783,0.099039868,0.067562059,0.105373663
3943,Asia,43048800,3709.7,0.001051303,264936.4,1,158546,6213.509086,117.113355,31.678151,0.001051303,0.086366221,0.128208563,0.195913285,0.21037668,0.235635072,0.377584338,0.603627086,0.352205634,0.201436415,0.115391783,0.099039868,0.067562059,0.105373663
3944,Asia,43046816,7666.1,0,12584999936,8,218666,136.3385754,118.411449,31.687056,0,30048.23633,22658.3418,16822.46484,15040.05762,18184.53125,23047.36914,31173.44141,37117.05859,37655.16016,39055.50781,39169.16016,34791.00781,0.149879674
