site_numeric,longitude_reported,latitude_reported,longitude_snapped,latitude_snapped,distance_snapped,catchment_area_reported,River_width,catchment_area_snapped,catchment_area_h90m,order_h90,order_orig_coords,order_snapped_coords,slope_channel,elevation_m
3352,117.0902,30.498399,117.1845833,30.52291667,9454.404775,NA,1380,1533432.5,362327.1875,11,NA,11,0,8
3355,114.262936,30.512565,114.3079167,30.58875,9514.181064,NA,1980,1218917.5,550503.9375,11,11,11,0,15
3356,114.254487,30.51719,114.3079167,30.58875,9470.59246,NA,1900,1218917.5,2334.962158,11,NA,11,0,15
3357,114.29,30.56,114.34375,30.62375,8768.740572,NA,1060,1300964,380074.9688,11,1,11,0,15
3358,114.271048,30.561076,114.34375,30.62375,9859.543492,NA,1407,1300964,0.007476346,11,NA,11,0,15
3361,114.302154,30.581422,114.34375,30.62375,6171.434786,NA,1200,1300964,595372.75,11,1,11,0,15
3363,114.134733,30.585106,114.1570833,30.60125,2795.818512,NA,307,162240.7031,24408.89844,10,NA,10,0,15
3364,114.134733,30.585106,114.1520833,30.59791667,2190.425407,NA,254,162240.2188,24408.89844,10,NA,10,0,16
3365,103.686245,30.58701,103.7070833,30.57875,2198.543809,NA,220,929.6418457,0.022263974,7,NA,7,0,508
3366,114.041814,30.588504,114.04875,30.58708333,683.2282875,NA,230,162193.4063,75582.91406,10,1,10,0,19
3368,114.330558,30.615972,114.34375,30.62375,1531.921077,NA,1558,1300964,1289.206909,11,NA,11,0,15
3371,111.338097,30.634043,111.3570833,30.62291667,2200.384384,NA,650.5,794452.25,0.088675238,11,NA,11,0,34
3372,116.551217,30.63446,116.5670833,30.61125,2997.627007,NA,300,1092.886353,0.017527306,6,NA,6,0.005402,23
3373,119.002255,30.637811,118.99375,30.64791667,1388.901494,NA,150,1323.636353,0.01249537,7,NA,7,0,53
3374,111.34,30.64,111.3920833,30.56875,9370.78551,NA,1955,807135.125,95611.61719,11,NA,11,0,34
3376,113.847776,30.652861,113.8620833,30.63708333,2227.645246,NA,230,155388.7813,0.013691944,10,NA,10,0,20
3377,103.652,30.654,103.6554167,30.64125,1456.553755,NA,170,893.1211548,885.6850586,7,7,7,0.009724,530
3382,111.303428,30.673114,111.2745833,30.73875,7810.754478,NA,970,932392.4375,16401.73047,11,NA,11,0,61
3384,111.301529,30.675204,111.2745833,30.73875,7529.372952,NA,950,932392.4375,41770.46875,11,3,11,0,61
3385,111.302,30.676,111.2745833,30.73875,7461.914324,NA,965,932392.4375,107565.1172,11,3,11,0,61
3387,111.283487,30.68816,111.2745833,30.73875,5695.755709,NA,630,932392.4375,189086.0938,11,NA,11,0,61
3388,111.285587,30.688337,111.2745833,30.73875,5709.904222,NA,620,932392.4375,338801.25,11,NA,11,0,61
3389,118.404008,30.698383,118.40625,30.70875,1173.831087,NA,125,4642.850098,4641.53125,8,8,8,0,25
3394,103.625,30.729,103.63625,30.71875,1568.734766,NA,160,824.9804688,0.017613508,7,NA,7,0.003464,561
3399,115.697,30.75,115.68625,30.74708333,1078.487729,NA,115,668.9443359,0.018770488,6,NA,6,0,103
3404,117.6167,30.76667,117.67125,30.78625,5654.285939,NA,1540,984746.3125,158480.7813,11,1,11,0,1
3405,117.63,30.77,117.70875,30.81541667,9070.287932,NA,1700,1268232.5,90692.8125,11,NA,11,0,1
3406,117.632044,30.773098,117.70875,30.81541667,8717.484873,NA,1965,1268232.5,148746.1094,11,NA,11,0,1
3413,106.092453,30.790046,106.0870833,30.77458333,1796.268427,NA,490,77246.14844,32568.77734,10,1,10,0,261
3414,104.481505,30.796394,104.4879167,30.78708333,1204.23196,NA,130,6597.781738,0.024154171,8,NA,8,0,442
3424,111.33,30.804,111.3279167,30.79375,1158.283899,NA,120,1846.608398,0.567530036,7,NA,7,0,67
3425,108.390251,30.805232,108.4054167,30.78208333,2956.948387,NA,820,943792.125,0.040457923,11,NA,11,0,109
3427,108.387563,30.809705,108.4054167,30.78208333,3516.985433,NA,1090,943792.125,781963.4375,11,11,11,0,109
3428,108.392033,30.810065,108.4054167,30.78208333,3367.563141,NA,672,943792.125,0.017164741,11,NA,11,0,109
3430,110.990892,30.814611,111.0029167,30.82375,1535.082905,NA,2100,974601.6875,0.014776338,11,NA,11,0,48
3432,108.398461,30.820989,108.4054167,30.78208333,4381.728128,NA,887,943792.125,321457.7813,11,11,11,0,109
3441,119.847716,30.845435,119.8570833,30.85041667,1053.09156,NA,108,1989.116577,1982.522461,7,7,7,0,10
3446,106.997861,30.848493,106.9729167,30.84041667,2547.936538,NA,260,34650.41406,30317.68359,9,9,9,0,229
3452,110.842082,30.852645,110.8445833,30.86208333,1077.517864,NA,110,564.4477539,557.2327881,6,6,6,0,178
3456,105.391692,30.867066,105.39875,30.83958333,3132.829011,NA,315,23640.68359,8559.267578,8,NA,8,0,309
3459,108.927955,30.879984,108.9395833,30.89375,1892.718956,1482,190,2989.153564,2973.874268,7,7,7,0,112
3464,120.090244,30.891519,120.10125,30.89541667,1137.369882,NA,115,7981.137695,0.007368306,9,NA,9,0,1
3465,109.040194,30.894978,109.0545833,30.90125,1541.652183,1767,155,1118.533569,0.015508959,7,NA,7,0,157
3466,109.041271,30.89537,109.05375,30.90041667,1317.764656,NA,134,1118.397705,1114.734375,7,7,7,0,153
3478,118.507812,30.919826,118.5020833,30.93291667,1556.543645,NA,301,5878.212402,2062.758057,8,NA,8,0,11
3487,121.105769,30.939014,121.11125,30.94541667,884.2253688,NA,100,22.47495651,17.02249908,4,4,4,0,5
3489,121.217736,30.939965,121.2170833,30.95291667,1443.118843,NA,200,24758.68359,1278.229736,10,7,10,0,2
3490,121.218105,30.94003,121.2170833,30.95291667,1437.849521,NA,200,24758.68359,1278.33728,10,7,10,0,2
3496,108.692441,30.946361,108.70875,30.91625,3696.043949,NA,370,949845.1875,0.106953107,11,NA,11,0,91
3497,108.69288,30.946484,108.7104167,30.91625,3759.199268,5180,390,949845.3125,0.066152334,11,NA,11,0,101
3499,118.795847,30.948037,118.7870833,30.95708333,1309.229561,NA,150,3411.140137,0.106160268,7,1,7,0,11
3501,108.696078,30.950441,108.7120833,30.91541667,4187.72369,NA,608,949845.5,0.197810277,11,1,11,0,91
3502,113.705926,30.950706,113.70875,30.94375,819.9337472,NA,105,8653.365234,6811.615234,8,8,8,0,26
3508,121.308591,30.972016,121.3279167,30.98291667,2207.845625,NA,390,25884.17383,11230.99609,10,10,10,0,1
3511,121.03665,30.97476,121.04375,30.96625,1164.771304,NA,117,285.5767517,0.007361885,6,NA,6,0,5
3512,121.036603,30.975043,121.0445833,30.96625,1240.290106,NA,125,285.6060486,0.007361821,6,NA,6,0,6
3516,110.626,30.98,110.6395833,30.99708333,2301.479538,NA,480,814943.3125,0.700220585,11,2,11,0,62
3522,121.135597,30.992057,121.1445833,30.98375,1261.178061,NA,146,24687.4668,7854.261719,10,NA,10,0,5
3523,121.134124,30.993241,121.1445833,30.98375,1453.462762,NA,160,24687.4668,0.007360471,10,NA,10,0,5
3525,120.632814,30.996742,120.6495833,30.99541667,1606.972882,NA,170,22804.61133,22741.66211,10,10,10,0,1
3527,108.714975,30.999625,108.7054167,30.97791667,2582.982295,NA,280,5152.494629,0.045643132,8,NA,8,0,111
3530,103.6068,31.00213,103.6079167,30.99375,938.9230839,NA,110,22959.79492,2449.101807,8,NA,8,0.012964,720
3531,108.713444,31.003975,108.69875,30.95375,5764.22212,NA,582.769,5171.216309,5123.138672,8,8,8,0,97
3532,108.711318,31.006303,108.7070833,30.97375,3646.246329,NA,365,5153.000488,0.029694591,8,NA,8,0,110
3534,121.769752,31.010553,121.7804167,31.01041667,1017.617655,NA,105,24.87188911,0.009338542,4,NA,4,0,8
3535,121.767815,31.010701,121.7779167,31.01041667,964.3081004,NA,100.28,24.80685234,0.014853056,4,NA,4,0,6
3539,109.399869,31.014165,109.4054167,30.98791667,2969.513262,NA,300,878256.9375,0.400238782,11,2,11,0,72
3540,105.399484,31.016636,105.4020833,31.00458333,1364.424321,NA,137,4980.691406,4978.180664,7,7,7,0,343
3541,106.828103,31.016975,106.8379167,31.01291667,1039.564665,NA,110,5.196934223,0.011111169,3,NA,3,0,270
3542,121.529582,31.019111,121.5195833,31.02041667,964.8792907,NA,100,218.9421997,0.007358477,6,NA,6,0,7
3547,121.485106,31.022744,121.4845833,31.01875,447.397231,NA,500,25311.95898,1989.275513,10,NA,10,0,1
3548,121.484502,31.023185,121.4845833,31.01875,493.7629091,NA,465.82,25311.95898,8092.187012,10,NA,10,0,1
3550,121.047762,31.026477,121.0679167,31.02958333,1953.431081,NA,200,24366.25,2339.147217,10,NA,10,0,2
3551,121.047412,31.02654,121.0679167,31.02958333,1985.090041,NA,200,24366.25,0.051316421,10,NA,10,0,2
3554,111.924322,31.035111,111.9204167,31.02708333,968.1726777,NA,105,2066.260498,2002.320435,7,7,7,0,75
3562,109.591,31.051,109.6245833,31.00791667,5767.516419,NA,580,959395.75,0.048466291,11,NA,11,0,77
3566,109.519716,31.059556,109.5270833,31.03791667,2509.259993,NA,280,615104.8125,0.018805508,11,NA,11,0,76
3570,110.326,31.074,110.3254167,31.06375,1142.379646,NA,118,1039.271606,0.033686154,7,NA,7,0,89
3571,109.884089,31.074403,109.9529167,31.06708333,6613.01019,NA,868,965504.0625,0.02866891,11,NA,11,0.014484,85
3572,109.607918,31.075033,109.5954167,31.05375,2652.2038,NA,270,387.9476318,0.018520333,6,NA,6,8.66E-04,115
3573,108.680048,31.075382,108.71125,30.98875,10092.6543,NA,1098,5147.177734,0.00768713,8,NA,8,0,104
3574,109.608934,31.076436,109.5954167,31.05375,2835.307363,NA,290,387.9476318,193.5901489,6,6,6,8.66E-04,115
3576,108.572,31.088,108.6154167,31.10875,4739.497415,NA,487.222,4638.143066,3666.810059,8,8,8,0,155
3577,108.573,31.088,108.6154167,31.10875,4656.495317,NA,470,4638.143066,3383.949219,8,NA,8,0,155
3584,108.682845,31.09546,108.6745833,31.08708333,1220.57114,NA,125,4860.353516,0.024230517,8,NA,8,0,125
3585,108.672,31.097,108.6929167,31.05958333,4617.989073,NA,470,5069.489746,0.012445989,8,NA,8,0,125
3586,108.671324,31.097293,108.70875,31.01708333,9615.777111,NA,966.333,5113.322266,0.00874635,8,NA,8,0,110
3588,108.65899,31.099876,108.68625,31.06875,4331.242862,NA,445,5046.790039,0.151076496,8,NA,8,0,138
3589,108.658117,31.101835,108.6845833,31.06958333,4388.165864,NA,440,5046.638672,0.051598094,8,1,8,0,119
3596,108.553862,31.114325,108.5495833,31.09958333,1690.947579,NA,170,4548.944824,4541.601074,8,8,8,0,161
3597,108.554047,31.114531,108.5495833,31.09958333,1717.493968,NA,185,4548.944824,4541.601074,8,8,8,0,161
3600,109.466231,31.116985,109.5029167,31.07375,5949.212817,NA,600,1892.156494,0.213247478,7,NA,7,0,108
3603,110.78952,31.11994,110.7795833,31.10958333,1491.978552,NA,150,3029.337158,0.036843389,8,NA,8,0,113
3604,109.469947,31.120239,109.52125,31.05708333,8564.269152,NA,865,1903.532593,0.925229549,7,NA,7,0,89
3605,110.7895,31.120583,110.77875,31.11208333,1394.584176,NA,145,3028.608643,0.023948578,8,NA,8,0,117
3606,110.782821,31.121417,110.7770833,31.09875,2581.85656,NA,263.67,3118.978271,2846.778809,8,8,8,0.062661,115
3607,109.472905,31.122776,109.48875,31.09541667,3399.487137,NA,350,1863.543091,11.88738346,7,4,7,0,151
3608,110.8225,31.124167,110.8070833,31.12458333,1469.858167,NA,150,914.9985352,912.4974365,7,7,7,0,211
3616,108.56,31.13,108.5554167,31.11541667,1681.139549,NA,172,4541.293945,0.023021387,8,NA,8,0,154
3623,108.482526,31.134522,108.4954167,31.13541667,1232.306754,1230,130,4414.707031,1170.040771,8,7,8,0,149
3624,117.807432,31.136187,117.8545833,31.05541667,10052.13215,NA,1123.92,1679688,746.6480103,11,1,11,0,11
3625,108.490927,31.136391,108.54625,31.10458333,6350.868055,NA,639.11,4547.937012,4414.270508,8,8,8,0,153
3626,117.804124,31.139424,117.8270833,31.09791667,5112.456699,NA,1130,1679675.75,0.303438336,11,1,11,0,4
3627,117.830324,31.14027,117.8620833,31.05541667,9919.098081,NA,1461,1679689.375,623.0125122,11,NA,11,0,3
3628,110.77902,31.140809,110.7804167,31.11708333,2644.480225,NA,280,3013.172119,2083.753418,8,7,8,0,118
3636,110.32079,31.162194,110.3229167,31.15125,1235.010333,NA,125,889.7248535,0.239113793,7,NA,7,0.027009,143
3645,121.461256,31.173688,121.5004167,31.20708333,5265.659935,NA,535.66,28509.0918,22995.79883,10,10,10,0,4
3646,108.386511,31.173752,108.4095833,31.18125,2350.621901,NA,240.933,1714.071045,0.021966459,7,NA,7,0,159
3651,112.557638,31.178617,112.55375,31.15791667,2333.919269,NA,665,128135.7422,55455.85547,10,NA,10,0,39
3656,108.456,31.185,108.4804167,31.14541667,4982.526848,NA,500,3242.230957,0.009036521,7,NA,7,0,162
3658,108.412717,31.186021,108.4745833,31.19291667,5941.285844,1799,600,3191.690918,0.00734551,7,NA,7,0,155
3659,112.544082,31.186099,112.55375,31.15791667,3269.595143,NA,466,128135.7422,0.009208707,10,NA,10,0,39
3660,108.445604,31.187548,108.54125,31.14958333,10042.83993,NA,1160,4437.043945,0.007370471,8,NA,8,0,154
3665,108.445211,31.189346,108.53875,31.14958333,9948.492078,NA,1310,4432.192383,0.163616836,8,NA,8,0,151
3666,108.44223,31.18936,108.5370833,31.14958333,10061.44695,NA,1400,4432.069336,0.010134445,8,NA,8,0,152
3667,108.443,31.191,108.5370833,31.14958333,10077.77448,NA,1130,4432.069336,0.01156165,8,NA,8,0,152
3670,110.753351,31.194477,110.75375,31.17708333,1936.626926,NA,194.5,1964.961304,1961.013306,7,7,7,0.01299,141
3672,121.491,31.196,121.5054167,31.22125,3128.059256,NA,391.39,28515.02734,10374.81445,10,NA,10,0,1
3673,110.752543,31.196453,110.7545833,31.18041667,1795.699509,NA,180,1964.760742,1960.601318,7,7,7,0,157
3674,115.041675,31.199957,115.04125,31.19041667,1062.795853,NA,115,890.3209839,0.242617741,7,1,7,0,53
3692,110.294167,31.222778,110.30375,31.21041667,1651.01879,NA,170,603.324646,0.016413996,7,NA,7,0,165
3693,110.293323,31.223627,110.3029167,31.21125,1653.029001,350,170,603.1395264,589.4585571,7,7,7,0,151
3697,110.757983,31.224927,110.7545833,31.21291667,1375.599574,NA,140,1911.144287,1903.311768,7,7,7,0,168
3698,110.758555,31.225228,110.7545833,31.21541667,1155.785934,NA,120,1910.541382,1903.122681,7,7,7,0,164
3700,110.758006,31.225726,110.75375,31.21708333,1043.9277,NA,110,1910.205566,0.200385094,7,NA,7,0,151
3703,110.748772,31.232997,110.7545833,31.22125,1419.865848,NA,146,1909.402222,0.040512651,7,NA,7,0,149
3710,118.490375,31.239894,118.47875,31.25041667,1611.279775,NA,162,6512.450195,0.007445286,8,NA,8,0,6
3714,113.964258,31.24942,113.9620833,31.22125,3142.69415,NA,315,2597.912109,0.007340651,7,NA,7,0,32
3716,116.641697,31.256854,116.6495833,31.26791667,1442.121764,NA,146.25,609.0812378,500.8416443,6,6,6,0,73
3717,116.641635,31.25692,116.64875,31.26625,1239.79648,NA,130,523.6968994,0.024484787,6,NA,6,0,65
3725,117.936948,31.266527,117.9470833,31.27875,1667.73082,NA,171.9,435.5449219,316.2405396,6,6,6,0,6
3726,117.937508,31.267229,117.9470833,31.27875,1573.163327,NA,162,435.5449219,316.2882996,6,6,6,0,6
3735,107.683448,31.284842,107.6779167,31.29958333,1723.290723,NA,175,6492.822754,0.076345727,7,NA,7,0,294
3736,112.455267,31.285232,112.4545833,31.28791667,305.8508045,NA,473,134232.7656,117099.3125,10,10,10,0,43
3740,116.836569,31.300861,116.82625,31.30708333,1201.287407,NA,122,200.4916229,178.3457336,5,5,5,0,51
3741,118.286923,31.301649,118.3395833,31.37125,9225.007789,NA,1374,1390287.25,321321.2813,11,NA,11,0,1
3748,118.287382,31.306389,118.3395833,31.37125,8761.640349,NA,1368,1390287.25,28.97495651,11,NA,11,0,1
3752,118.347103,31.330481,118.3354167,31.40958333,8875.410805,NA,1225,1390333.625,467690.3125,11,NA,11,0,1
3756,110.750556,31.335278,110.74375,31.32791667,1044.186103,NA,109,1134.864502,1131.559937,7,7,7,0,202
3762,105.267,31.35,105.25875,31.34541667,935.6734707,NA,100,2493.51416,2492.51416,7,7,7,0,398
3763,119.846122,31.351812,119.85625,31.35041667,975.2799676,NA,141,6321.224121,6319.897949,8,8,8,0,0
3766,119.833066,31.356111,119.8479167,31.35208333,1481.239782,NA,152,6319.974121,0.02148401,8,NA,8,0,4
3767,116.837709,31.357292,116.8520833,31.38041667,2914.326247,NA,300,1424.327148,0.013935803,7,NA,7,0,27
3768,116.837099,31.358149,116.8520833,31.38041667,2858.846827,NA,296.1,1424.327148,0.070647553,7,NA,7,0,27
3772,120.604357,31.370798,120.6104167,31.38458333,1639.083115,NA,172,10.90201664,1.804679751,3,2,3,0,8
3773,121.499135,31.373018,121.5004167,31.37375,146.5561432,NA,552.46,23759.01172,600.406311,10,4,10,0,2
3774,121.499561,31.37357,121.5004167,31.37375,83.75766629,NA,560,23759.01172,6056.625977,10,4,10,0,2
3795,118.334439,31.401727,118.3354167,31.44708333,5049.897976,NA,2507.26,1390440.5,353254.0313,11,NA,11,0,1
3811,120.433439,31.450415,120.41875,31.45125,1398.039453,NA,140,2498.026855,0.014466086,8,NA,8,0,11
3813,118.112769,31.459107,118.12125,31.46291667,910.1551591,NA,113.63,10660.15039,0.274133921,8,1,8,0,3
3814,118.112635,31.459421,118.12125,31.46291667,905.8752039,NA,115,10660.15039,10659.47363,8,8,8,0,3
3816,120.509642,31.461076,120.4979167,31.46041667,1115.799101,NA,118,697.1233521,694.1766357,7,7,7,0,3
3819,117.064718,31.463018,117.0945833,31.46875,2906.619202,NA,295,1620.642822,0.019416213,7,NA,7,0,9
3821,117.064646,31.463295,117.09375,31.46875,2829.356394,NA,284.22,1105.345459,0.019416213,7,NA,7,0,13
3826,117.369768,31.477654,117.3779167,31.48291667,970.3909546,NA,107.57,548.15979,0.007323059,7,NA,7,0,11
3827,117.370217,31.477896,117.3779167,31.48291667,920.1548931,NA,101,548.15979,546.7987671,7,7,7,0,11
3828,121.230586,31.484654,121.24125,31.48958333,1151.474391,NA,122.38,1374.713501,1373.769897,7,7,7,0,6
3829,121.230558,31.484763,121.24125,31.48958333,1148.090345,NA,120,1374.713501,1373.769897,7,7,7,0,6
3830,118.136882,31.485375,118.1379167,31.48458333,131.9622058,NA,109,10863.19043,8012.67041,8,NA,8,0,4
3831,117.208047,31.490313,117.2195833,31.49208333,1112.67104,NA,115,2079.191406,0.022010071,7,NA,7,0,14
3837,107.102913,31.499951,107.1279167,31.48625,2821.218487,NA,290,16480.88281,0.111139983,9,NA,9,0,268
3838,117.24612,31.500485,117.25125,31.50458333,667.24461,NA,125.4,2095.181885,1731.008911,7,7,7,0,7
3839,117.248002,31.501454,117.25125,31.50458333,465.1725873,NA,138.7,2095.181885,1522.858643,7,1,7,0,7
3840,121.266319,31.501566,121.2770833,31.50875,1297.424413,NA,135,1437.492188,0.007409344,7,NA,7,0,2
3845,104.716216,31.519841,104.7379167,31.50625,2555.444464,NA,263,11888.0791,0.0311874,8,NA,8,0.005196,453
3853,120.325105,31.532638,120.3354167,31.53125,990.5273991,NA,102,1481.938965,1475.494263,7,7,7,0,4
3854,120.319,31.534,120.3304167,31.53208333,1104.04795,NA,112,1476.49585,1474.917847,7,7,7,0,0
3869,117.97947,31.54095,117.9620833,31.53958333,1656.553347,NA,171.165,61.498909,56.97012329,4,4,4,0,5
3871,120.303386,31.541379,120.31125,31.53625,939.5028717,NA,100,1472.640747,0.007467013,7,NA,7,0,6
3873,118.318616,31.544554,118.33125,31.54541667,1202.425617,NA,122,11249.58203,10164.40234,8,8,8,0,8
3874,118.316754,31.54464,118.32875,31.54541667,1141.33665,NA,115.02,11249.47949,11012.14648,8,8,8,0,7
3880,118.482743,31.548992,118.4704167,31.55375,1283.681673,NA,151,17317.07813,0.007968741,9,NA,9,0.001448,6
3882,117.885362,31.550046,117.90625,31.55125,1986.047198,NA,199,9565.12793,7311.919434,8,8,8,0,7
3884,106.044208,31.551188,106.04625,31.53458333,1858.547399,NA,250,69902.03906,69031.24219,10,10,10,0,337
3892,120.272192,31.555042,120.2829167,31.55541667,1018.189585,NA,107,16.87823868,12.04185677,4,4,4,0,10
3894,120.270222,31.55559,120.28125,31.55458333,1052.095623,NA,108,16.75731277,0.010306095,4,NA,4,0,7
3895,120.290301,31.555599,120.2970833,31.54875,997.6193858,NA,102,1469.834595,1468.567505,7,7,7,0,8
3897,120.284547,31.557547,120.2945833,31.55208333,1129.739364,NA,120,1469.119751,17.00585938,7,4,7,0,11
3904,117.86074,31.5821,117.8745833,31.56625,2199.288686,NA,240.05,9277.219727,0.179980874,8,NA,8,0,13
3905,109.29068,31.587588,109.30625,31.58875,1482.094096,NA,155,290.9865723,268.79422,5,5,5,0,567
3944,118.411449,31.687056,118.4254167,31.69625,1672.687284,NA,3180,1496971.125,1748.593506,11,NA,11,0,2
3949,117.220678,31.689816,117.2245833,31.68125,1022.808308,NA,105.4,530.7446899,0.007333555,6,NA,6,0,9
3950,117.221112,31.689924,117.2245833,31.68125,1020.040405,NA,108.44,530.7446899,0.0074683,6,NA,6,0,9
3952,113.369751,31.698192,113.3979167,31.68791667,2902.698263,NA,295,3766.949463,0.023261586,8,NA,8,0,59
3953,117.405967,31.700236,117.4054167,31.69958333,89.41756855,NA,118.21,1541.155762,1541.061157,7,7,7,0,10
3954,117.406416,31.700959,117.4054167,31.69958333,180.0270302,NA,125,1541.155762,1424.533203,7,7,7,0,10
3957,106.067766,31.71433,106.0654167,31.69875,1748.570877,NA,175,4998.38916,4986.041016,8,8,8,0,365
3969,117.410434,31.788164,117.4204167,31.78375,1064.75707,NA,115,828.2104492,826.0656128,6,6,6,0,12
3978,105.819144,31.852383,105.8645833,31.83041667,4944.109432,NA,500,62554.03125,0.041351344,10,NA,10,0.015588,377
3985,120.289,31.953,120.2370833,31.93541667,5280.325049,NA,2025,1718070,274869.375,12,NA,12,0,-2
4003,118.701165,32.073069,118.7395833,32.10958333,5445.190853,NA,2310,1516344.625,363561.6875,11,NA,11,0,1
4004,112.003094,32.076168,111.94625,32.09791667,5882.527362,NA,1120,103971.7188,15532.36914,9,NA,9,0,70
4005,118.722043,32.103012,118.7395833,32.10958333,1808.508167,NA,1060,1516344.625,0.018392909,11,NA,11,0,1
